id,title,authors,year,start_page,end_page,subject,filename,editors,doi,isbn,issn,proceeding_title,series_title,publisher,publication_place,conference_date,conference_location,session_title,publication_type,language,peer_review_status,label_forschungssoftware,label_forschungssoftware_erklärung,label_software_evaluation,label_software_evaluation_erklärung,label_lehr_lern_setting,label_lehr_lern_setting_erklärung,label_prozess_paradigma,label_prozess_paradigma_erklärung,label_lernende_paradigma,label_lernende_paradigma_erklärung,label_design_paradigma,label_design_paradigma_erklärung,label_bildungstechnologie_paradigma,label_bildungstechnologie_paradigma_erklärung
590,CSCL unplugged – Nomadisches kooperatives Lernen,"Hellweg, Matthias; Lukosch, Stephan; Rasel, Martin",2006,303.0,314.0,,GI-Proceedings-87-25.pdf,"Mühlhäuser, Max; Rößling, Guido; Steinmetz, Ralf",,978-3-88579-181-2,1617-5468,"DeLFI 2006, 4. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-87",Gesellschaft für Informatik e.V.,Bonn,11.-14. September 2006,Darmstadt,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung und Anwendung von oﬄineCURE, einer Software zur Unterstützung des kooperativen Lernens, die als Forschungssoftware gilt.",1,"Die Publikation evaluiert die Funktionalität und die Benutzerfreundlichkeit von oﬄineCURE, was auf eine Software-Evaluation hinweist.",1,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Verwendung von oﬄineCURE in der FernUniversität in Hagen.",1,"Die Publikation zeigt, wie oﬄineCURE den Lehr-Lern-Prozess vereinfacht, indem es die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",0,"Die Publikation erwähnt die Verbesserung des Lernerfolgs und der Benutzerfreundlichkeit, aber es gibt keine explizite Messung der Effekte auf die Lernenden.",1,"Die Publikation beschreibt die Entwicklung von oﬄineCURE, was auf ein designorientiertes Paradigma hinweist.",0,"Die Publikation verwendet eine spezifische Bildungstechnologie (oﬄineCURE), aber es gibt keine allgemeine Anwendung von digitaler Technologie, die nicht eigens für einen konkreten Forschungszweck entwickelt wurde."
591,ViCToR-Räume: Kooperative Wissensräume für Mathematik und Naturwissenschaften,"Cikic, Sabina; Jeschke, Sabina; Sinha, Uwe",2006,315.0,326.0,,GI-Proceedings-87-26.pdf,"Mühlhäuser, Max; Rößling, Guido; Steinmetz, Ralf",,978-3-88579-181-2,1617-5468,"DeLFI 2006, 4. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-87",Gesellschaft für Informatik e.V.,Bonn,11.-14. September 2006,Darmstadt,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung von ViCToR-Räumen, die als virtuelle Kooperations- und Wissensräume für Mathematik und Naturwissenschaften dienen. Dies kann als Forschungssoftware interpretiert werden, da es sich um eine spezifische Softwarelösung handelt, die für einen konkreten Forschungszweck entwickelt wurde.",0,"Die Publikation beschreibt die Entwicklung von ViCToR-Räumen, aber es wird keine explizite Evaluation der Software durchgeführt. Es werden jedoch die Anforderungen an die Software und die geplanten Weiterentwicklungen diskutiert.",1,"Die Publikation geht explizit auf ein konkretes Lehr-Lern-Setting ein, nämlich die Verwendung von ViCToR-Räumen in der Mathematik- und Naturwissenschaftslehre.",1,"Die Publikation beschreibt, wie die ViCToR-Räume den Lehr-Lern-Prozess vereinfachen können, indem sie die Organisation und Gestaltung des Lehr-Lern-Settings erleichtern.",0,"Die Publikation geht nicht explizit auf die Effekte der ViCToR-Räume auf die Lernenden ein, aber es wird angedeutet, dass die Software die Lernergebnisse verbessern kann.",1,"Die Publikation beschreibt die Entwicklung von ViCToR-Räumen, die als neue Softwarelösung für die Mathematik- und Naturwissenschaftslehre dienen.",0,"Die Publikation geht nicht explizit auf die Anwendung von allgemeiner Bildungstechnologie ein, sondern konzentriert sich auf die spezifische Softwarelösung ViCToR-Räume."
592,Mobile learning is coming of age - what we have and what we still miss,"Frohberg, Dirk",2006,327.0,338.0,,GI-Proceedings-87-27.pdf,"Mühlhäuser, Max; Rößling, Guido; Steinmetz, Ralf",,978-3-88579-181-2,1617-5468,"DeLFI 2006, 4. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-87",Gesellschaft für Informatik e.V.,Bonn,11.-14. September 2006,Darmstadt,Regular Research Papers,Text/Conference Paper,en,,0,"Die Publikation beschreibt keine spezifische Forschungssoftware, sondern konzentriert sich auf die Klassifizierung von mobilen Lernprojekten.",0,"Die Publikation evaluiert keine spezifische Forschungssoftware, sondern diskutiert allgemeine Aspekte von mobilen Lernprojekten.",1,"Die Publikation geht auf konkrete Lehr-Lern-Settings ein, indem sie verschiedene Kategorien von mobilen Lernprojekten beschreibt und analysiert.",0,"Obwohl die Publikation auf Lehr-Lern-Settings eingeht, liegt der Fokus nicht auf der Vereinfachung von Lehr-Lern-Prozessen durch Forschungssoftware.",0,"Die Publikation diskutiert nicht spezifisch die Effekte von mobilen Lernprojekten auf die Lernenden, sondern konzentriert sich auf die Klassifizierung und Analyse von Projekten.",0,"Die Publikation entwickelt keine neue Forschungssoftware, sondern konzentriert sich auf die Analyse und Klassifizierung von bestehenden mobilen Lernprojekten.",1,"Die Publikation geht auf die Anwendung von digitaler Technologie in Bildungskontexten ein, indem sie verschiedene Kategorien von mobilen Lernprojekten beschreibt und analysiert."
593,Integration von eLearning in die IuK Infrastrukturen deutscher Hochschulen: Standardisierter Datenaustausch und Schnittstellen,"Gergintchev, Ivan; Graf, Stephan; Pongratz, Hans; Rathmayer, Sabine",2006,339.0,350.0,,GI-Proceedings-87-28.pdf,"Mühlhäuser, Max; Rößling, Guido; Steinmetz, Ralf",,978-3-88579-181-2,1617-5468,"DeLFI 2006, 4. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-87",Gesellschaft für Informatik e.V.,Bonn,11.-14. September 2006,Darmstadt,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt die Integration von eLearning in die IuK Infrastrukturen deutscher Hochschulen, aber es wird keine spezifische Forschungssoftware vorgestellt oder entwickelt.",0,"Die Publikation beschreibt die Vorgehensweise bei der Integration von eLearning, aber es wird keine Evaluation von Forschungssoftware durchgeführt.",1,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Integration von eLearning in die IuK Infrastrukturen deutscher Hochschulen.",1,"Die Publikation beschreibt, wie die Integration von eLearning die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert, indem sie die Verknüpfung von verschiedenen Systemen und die Automatisierung von Prozessen ermöglicht.",-1,"Die Publikation geht nicht auf die Effekte der Integration von eLearning auf die Lernenden ein, wie z.B. kognitive, motivationale oder affektive Wirkungen.",0,"Die Publikation beschreibt die Vorgehensweise bei der Integration von eLearning, aber es wird keine neue Forschungssoftware entwickelt oder präsentiert.",1,"Die Publikation beschreibt die Anwendung von digitaler Technologie, wie z.B. Learning Management Systeme und Web Services, die nicht eigens für einen konkreten Forschungszweck entwickelt wurden, sondern im Zuge einer gesellschaftlichen oder technologischen Entwicklung verfügbar geworden sind und nun in einem Bildungskontext angewendet werden."
594,Potentiale serviceorientierter Architekturen für E-Learning-Infrastrukturen an Hochschulen,"Frankfurth, Angela; Schellhase, Jörg",2006,351.0,362.0,,GI-Proceedings-87-29.pdf,"Mühlhäuser, Max; Rößling, Guido; Steinmetz, Ralf",,978-3-88579-181-2,1617-5468,"DeLFI 2006, 4. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-87",Gesellschaft für Informatik e.V.,Bonn,11.-14. September 2006,Darmstadt,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschäftigt sich mit den Potentialen serviceorientierter Architekturen für E-Learning-Infrastrukturen an Hochschulen, aber es wird keine spezifische Forschungssoftware vorgestellt oder diskutiert.",0,"Die Publikation diskutiert die Potentiale serviceorientierter Architekturen, aber es wird keine spezifische Evaluation von Forschungssoftware durchgeführt.",1,"Die Publikation geht auf die Anwendung serviceorientierter Architekturen in E-Learning-Infrastrukturen an Hochschulen ein, was ein konkretes Lehr-Lern-Setting darstellt.",1,"Die Publikation diskutiert die Potentiale serviceorientierter Architekturen für die Organisation und Gestaltung von E-Learning-Infrastrukturen an Hochschulen, was auf die Vereinfachung von Lehr-Lern-Prozessen abzielt.",-1,"Die Publikation geht nicht auf die Effekte der Forschungssoftware auf die Lernenden ein, da es sich um eine Diskussion der Potentiale serviceorientierter Architekturen auf organisatorischer Ebene handelt.",0,"Die Publikation diskutiert die Potentiale serviceorientierter Architekturen, aber es wird keine spezifische Entwicklung von Forschungssoftware vorgestellt oder diskutiert.",1,"Die Publikation geht auf die Anwendung von serviceorientierten Architekturen in E-Learning-Infrastrukturen an Hochschulen ein, was eine allgemeine Bildungstechnologie darstellt, die nicht eigens für einen konkreten Forschungszweck entwickelt wurde."
595,Nachfragerorientierte Lizenzierung in e-Learning-Umgebungen – Eine Klassifikation typischer Lizenzmodelle,"Steinbring, Marc; Hampel, Thorsten",2006,363.0,374.0,,GI-Proceedings-87-30.pdf,"Mühlhäuser, Max; Rößling, Guido; Steinmetz, Ralf",,978-3-88579-181-2,1617-5468,"DeLFI 2006, 4. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-87",Gesellschaft für Informatik e.V.,Bonn,11.-14. September 2006,Darmstadt,Regular Research Papers,Text/Conference Paper,de,,0,Die Publikation beschäftigt sich mit der Klassifikation von Lizenzmodellen für e-Learning-Lösungen und erwähnt keine spezifische Forschungssoftware.,0,"Die Publikation vergleicht verschiedene Lizenzmodelle und ihre Auswirkungen auf die Nutzer, aber es wird keine spezifische Software evaluiert.",1,"Die Publikation geht auf die Anwendung von e-Learning-Lösungen in verschiedenen Lehr-Lern-Settings ein, wie z.B. Unternehmen, Bildungseinrichtungen und staatliche Behörden.",1,Die Publikation diskutiert die Auswirkungen von Lizenzmodellen auf die Organisation und Gestaltung von Lehr-Lern-Prozessen.,-1,"Die Publikation konzentriert sich auf die Auswirkungen von Lizenzmodellen auf die Nutzer und Organisationen, aber nicht auf die Lernenden selbst.",-1,Die Publikation beschäftigt sich nicht mit der Entwicklung von neuen Forschungssoftware oder Technologien.,1,Die Publikation geht auf die Anwendung von e-Learning-Lösungen und deren Lizenzmodelle in Bildungskontexten ein.
596,Computer-Supported Collaborative Scripts: Einsatz com-putergestützter Kooperationsskripte in der Fernlehre1,Jörg M. Haake,2007,,,,gi-proc-111-001.pdf,,,,,,,,,,,,,,,1,"Die Publikation beschreibt die Implementierung von CSCL-Skripten in der Web-basierten CSCL-Plattform CURE, die als Forschungssoftware gelten kann.",1,Die Publikation evaluiert die Wirksamkeit eines speziellen CSCL-Skripts in einer prakischen Anwendung in der Fernlehre.,1,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Fernlehre an der FernUniversität Hagen.",1,"Die Publikation zeigt, wie die Forschungssoftware den Lehr-Lern-Prozess vereinfacht, indem sie die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",1,"Die Publikation misst die Effekte der Forschungssoftware auf die Lernenden, wie z.B. die Qualität der Brainstorming-Ergebnisse, die Qualität der Clustering-Ergebnisse und den Lernerfolg des Individuums und der Gruppe.",1,"Die Publikation beschreibt die Entwicklung von CSCL-Skripten, die als neue Forschungssoftware gelten kann.",0,"Die Publikation verwendet zwar Bildungstechnologie, aber die Hauptfokus liegt auf der Entwicklung und Evaluation von CSCL-Skripten als Forschungssoftware."
597,E-Learning aus Prozessperspektive,Stefan Iske,2007,,,,gi-proc-111-002.pdf,,,,,,,,,,,,,,,0,"Die Publikation beschreibt keine spezifische Forschungssoftware, sondern konzentriert sich auf die Analyse von E-Learning-Prozessen mittels Optimal-Matching.",0,"Die Publikation evaluiert keine spezifische Forschungssoftware, sondern präsentiert eine Methodologie zur Analyse von E-Learning-Prozessen.",1,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Analyse von Navigationsprozessen in Online-Lernumgebungen.",1,Die Publikation konzentriert sich auf die Analyse von Lehr-Lern-Prozessen und wie diese durch die Verwendung von Optimal-Matching verbessert werden können.,0,"Die Publikation geht nicht direkt auf die Effekte der Forschungssoftware auf die Lernenden ein, sondern konzentriert sich auf die Analyse von Navigationsprozessen.",0,"Die Publikation entwickelt keine neue Forschungssoftware, sondern präsentiert eine Methodologie zur Analyse von E-Learning-Prozessen.",1,"Die Publikation verwendet allgemeine Bildungstechnologie, nämlich die Verwendung von Logdaten und Sequenzanalyse, um E-Learning-Prozesse zu analysieren."
598,EDL-Editor: Eine Anwendung zur automatischen Aufbereitung von Vorlesungsvideos,"Stephan Kopf, Fleming Lampi, Thomas King, Malte Probst, Wolfgang Effelsberg",2007,,,,gi-proc-111-003.pdf,,,,,,,,,,,,,,,1,"Die Publikation enthält Forschungssoftware, da sie die Entwicklung und Anwendung des EDL-Editors beschreibt, der ein spezifisches Computerprogramm zur automatischen Aufbereitung von Vorlesungsvideos ist.",1,"Die Publikation evaluiert die Forschungssoftware, da sie die Funktionalität und Effizienz des EDL-Editors testet und die Ergebnisse präsentiert.",1,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, da sie die Anwendung des EDL-Editors in der Aufbereitung von Vorlesungsvideos für die Lehre an Universitäten beschreibt.",1,"Die Publikation verfolgt das prozessorientierte Paradigma, da sie die Vereinfachung des Lehr-Lern-Prozesses durch den EDL-Editor in den Vordergrund stellt und die Organisationserleichterung für die Lehrenden betont.",0,"Die Publikation enthält keine direkten Messungen der Effekte auf die Lernenden, aber sie impliziert, dass die verbesserte Qualität der Vorlesungsvideos positive Auswirkungen auf die Lernenden haben kann.",1,"Die Publikation verfolgt das designorientierte Paradigma, da sie die Entwicklung des EDL-Editors selbst in den Vordergrund stellt und die Funktionalität und Effizienz des Programms präsentiert.",0,"Die Publikation verwendet keine allgemeine Bildungstechnologie, die nicht als Forschungssoftware gilt, da der EDL-Editor spezifisch für die Aufbereitung von Vorlesungsvideos entwickelt wurde."
599,Notetaking in University Courses and its Implications for eLearning Systems,"Jürgen Steimle, Iryna Gurevych, Max Mühlhäuser",2007,,,,gi-proc-111-004.pdf,,,,,,,,,,,,,,,0,"Die Publikation beschreibt keine spezifische Forschungssoftware, die zu einem Forschungszweck erstellt wurde.",0,Die Publikation evaluiert keine spezifische Forschungssoftware.,1,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Notizenahme in Universitätskursen.",0,Die Publikation konzentriert sich nicht auf die Vereinfachung des Lehr-Lern-Prozesses durch Forschungssoftware.,1,"Die Publikation untersucht die Effekte von Notizenahme auf die Lernenden, wie z.B. die bevorzugten Medien für Notizenahme und die Gründe dafür.",0,Die Publikation entwickelt keine neue Forschungssoftware.,1,"Die Publikation verwendet allgemeine Bildungstechnologie, wie z.B. Laptops und Notizenahme-Software, die nicht spezifisch für einen Forschungszweck entwickelt wurden."
600,Freie Bildungsressourcen im didaktischen Kontext,"Peter Baumgartner, Sabine Zauchner",2007,,,,gi-proc-111-005.pdf,,,,,,,,,,,,,,,0,"Die Publikation beschäftigt sich mit Open Educational Resources (OER) und deren didaktischen Aspekten, aber es wird keine spezifische Forschungssoftware vorgestellt oder diskutiert.",0,"Da keine spezifische Forschungssoftware vorgestellt oder diskutiert wird, findet auch keine Evaluation statt.",1,"Die Publikation beschäftigt sich mit OER im Hochschulsektor und diskutiert deren didaktische Aspekte, was auf ein konkretes Lehr-Lern-Setting hinweist.",1,"Die Publikation diskutiert die didaktischen Aspekte von OER und deren mögliche Auswirkungen auf den Lehr-Lern-Prozess, was auf ein prozessorientiertes Paradigma hinweist.",0,"Die Publikation diskutiert nicht direkt die Auswirkungen von OER auf die Lernenden, sondern konzentriert sich auf die didaktischen Aspekte und den Lehr-Lern-Prozess.",0,"Die Publikation diskutiert nicht die Entwicklung neuer Forschungssoftware oder Technologien, sondern konzentriert sich auf die didaktischen Aspekte von OER.",1,"Die Publikation diskutiert die Anwendung von OER, die als allgemeine Bildungstechnologie gelten kann, die nicht eigens für einen konkreten Forschungszweck entwickelt wurde."
601,Organisation tutorieller Betreuung beim E-Learning,Nadine Ojstersek,2007,,,,gi-proc-111-006.pdf,,,,,,,,,,,,,,,0,"Die Publikation beschreibt ein Betreuungskonzept für E-Learning, aber es wird keine spezifische Forschungssoftware vorgestellt oder diskutiert.",0,"Die Publikation evaluiert keine Forschungssoftware, sondern konzentriert sich auf die Organisation und Gestaltung von Betreuungskonzepten im E-Learning.",1,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich das Online-Studienprogramm Educational Media.",1,"Die Publikation konzentriert sich auf die Organisation und Gestaltung von Betreuungskonzepten im E-Learning, was zeigt, dass der Lehr-Lern-Prozess durch die Forschungssoftware vereinfacht werden soll.",0,"Die Publikation geht nicht direkt auf die Effekte der Forschungssoftware auf die Lernenden ein, sondern konzentriert sich auf die Organisation und Gestaltung von Betreuungskonzepten.",-1,"Die Publikation entwickelt keine neue Forschungssoftware, sondern konzentriert sich auf die Organisation und Gestaltung von Betreuungskonzepten im E-Learning.",1,"Die Publikation verwendet allgemeine Bildungstechnologie, wie Lernplattformen und Content Management Systeme, die nicht eigens für einen konkreten Forschungszweck entwickelt wurden."
602,Ein generisches Konzept zur Realisierung von Self-Assessments zur Studienwahl und Selbsteinschätzung der Studierfähigkeit,"Ashraf Abu Baker, Alexander Tillmann",2007,,,,gi-proc-111-007.pdf,,,,,,,,,,,,,,,1,"Die Publikation beschreibt ein generisches Konzept zur Realisierung von Self-Assessments, das als Forschungssoftware entwickelt wurde.",1,Die Publikation evaluiert die entwickelte Forschungssoftware hinsichtlich ihrer Funktionalität und ihrer Auswirkungen auf die Studierenden.,1,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Studienwahl und Selbsteinschätzung der Studierfähigkeit.",1,"Die Publikation zeigt, wie die Forschungssoftware den Lehr-Lern-Prozess vereinfacht, indem sie die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",1,"Die Publikation misst die Effekte der Forschungssoftware auf die Lernenden, insbesondere ihre kognitiven und motivationalen Wirkungen.",1,"Die Publikation entwickelt neue Forschungssoftware, die spezifische Funktionen erfüllt, die so zuvor noch nicht realisierbar gewesen sind.",-1,"Die Publikation verwendet keine allgemeine Bildungstechnologie, die nicht als Forschungssoftware gilt."
603,"Bessere Schulnoten mit MatES, dem e-Bibliothekardienst für den Mathematikunterricht","Serge Linckels, Carole Dording, Christoph Meinel",2007,,,,gi-proc-111-008.pdf,,,,,,,,,,,,,,,1,"Die Publikation beschreibt die Entwicklung und den Einsatz eines e-Bibliothekardienstes namens MatES, der als Forschungssoftware gelten kann.",1,Die Publikation evaluiert die Wirksamkeit von MatES in einem konkreten Lehr-Lern-Setting und misst die Auswirkungen auf die Lernenden.,1,"Die Publikation beschreibt ein konkretes Lehr-Lern-Setting, in dem MatES eingesetzt wird, nämlich den Mathematikunterricht in einer siebten Klasse.",0,"Obwohl die Publikation den Einsatz von MatES in einem Lehr-Lern-Setting beschreibt, liegt der Fokus nicht auf der Vereinfachung des Lehr-Lern-Prozesses durch die Forschungssoftware.",1,"Die Publikation misst die Auswirkungen von MatES auf die Lernenden, insbesondere ihre Motivation, ihr Verständnis und ihre Leistungen im Mathematikunterricht.",0,"Obwohl die Publikation die Entwicklung von MatES beschreibt, liegt der Fokus nicht auf der Entwicklung selbst, sondern auf der Evaluation seiner Wirksamkeit.",-1,"Die Publikation beschreibt nicht den Einsatz einer allgemeinen Bildungstechnologie, sondern eine spezifische Forschungssoftware namens MatES."
604,Flexibilisierung der Lehr-und Lernszenarien von Business-Fallstudien durch CaseML,"Katharina Reinecke, Hülya Topcuoglu, Stefanie Hauske und Abraham Bernstein",2007,,,,gi-proc-111-009.pdf,,,,,,,,,,,,,,,1,"Die Publikation enthält die Beschreibung einer Auszeichnungssprache namens CaseML, die für die Erstellung von Fallstudien verwendet werden kann. Dies kann als Forschungssoftware interpretiert werden.",0,"Die Publikation beschreibt die Entwicklung und die Funktionalität von CaseML, aber es wird keine Evaluation der Software durchgeführt.",1,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Verwendung von Fallstudien in der Wirtschaftsinformatik-Lehre.",1,"Die Publikation zeigt, wie CaseML den Lehr-Lern-Prozess durch die Modularisierung von Fallstudien und die Erstellung von verschiedenen Ausgabeformaten vereinfachen kann.",0,"Die Publikation geht nicht direkt auf die Effekte von CaseML auf die Lernenden ein, aber es wird angenommen, dass die verbesserte Strukturierung von Fallstudien zu einem besseren Lernerlebnis führen kann.",1,"Die Publikation beschreibt die Entwicklung von CaseML als Auszeichnungssprache für die Erstellung von Fallstudien, was ein Designorientiertes Paradigma darstellt.",-1,"Die Publikation geht nicht auf die Anwendung von allgemeiner Bildungstechnologie ein, sondern konzentriert sich auf die Entwicklung von CaseML als spezifische Forschungssoftware."
605,Content-Migration beim Wechsel zwischen verschiedenen Systemkategorien zur Content-Erstellung und -Pflege,"Angela Frankfurth, Jörg Schellhase",2007,,,,gi-proc-111-010.pdf,,,,,,,,,,,,,,,0,"Die Publikation beschäftigt sich mit der Migration von Content zwischen verschiedenen Systemkategorien, aber es wird keine spezifische Forschungssoftware vorgestellt oder diskutiert.",0,"Die Publikation diskutiert die Eigenschaften und Funktionalitäten verschiedener Systemkategorien, aber es wird keine spezifische Evaluation von Forschungssoftware durchgeführt.",1,Die Publikation geht auf die Verwendung von Systemen zur Erstellung und Pflege von eLearning-Content in Hochschulen ein und diskutiert die Herausforderungen bei der Migration von Content zwischen diesen Systemen.,1,Die Publikation diskutiert die Auswirkungen der Migration von Content auf den Lehr-Lern-Prozess und die Organisation von eLearning-Content in Hochschulen.,-1,"Die Publikation geht nicht auf die Auswirkungen der Migration von Content auf die Lernenden ein, sondern konzentriert sich auf die technischen und organisatorischen Aspekte.",-1,"Die Publikation diskutiert nicht die Entwicklung neuer Forschungssoftware, sondern konzentriert sich auf die Verwendung und Migration von bestehenden Systemen.",1,"Die Publikation geht auf die Verwendung von allgemeiner Bildungstechnologie (z.B. Content-Management-Systeme, Learning-Management-Systeme) in Hochschulen ein und diskutiert die Herausforderungen bei der Migration von Content zwischen diesen Systemen."
606,Entwicklung rekonfigurierbarer Lerninhalte mit (edu) DocBook,Ludger Thomas Education and Training,2007,,,,gi-proc-111-011.pdf,,,,,,,,,,,,,,,1,"Die Publikation beschreibt die Entwicklung von eduDocBook, einer Erweiterung von DocBook für den Bildungsbereich, und die Verwendung von Werkzeugen wie dem CourseComposer für die Rekonfiguration von Lerninhalten.",0,"Die Publikation beschreibt die Entwicklung und Verwendung von eduDocBook und dem CourseComposer, aber es wird keine explizite Evaluation der Software durchgeführt.",1,"Die Publikation geht auf die Verwendung von eduDocBook und dem CourseComposer in verschiedenen Lehr-Lern-Settings ein, wie z.B. der Erstellung von Lerninhalten für die Unified Modeling Language (UML).",1,"Die Publikation zeigt, wie eduDocBook und der CourseComposer den Lehr-Lern-Prozess vereinfachen, indem sie die Erstellung und Rekonfiguration von Lerninhalten erleichtern.",0,"Die Publikation geht nicht explizit auf die Effekte von eduDocBook und dem CourseComposer auf die Lernenden ein, aber es wird erwähnt, dass die Lernenden die Inhalte in verschiedenen Formaten und Sprachen nutzen können.",1,"Die Publikation beschreibt die Entwicklung von eduDocBook und dem CourseComposer, die neue Funktionen und Möglichkeiten für die Erstellung und Rekonfiguration von Lerninhalten bieten.",0,"Die Publikation geht nicht auf die allgemeine Bildungstechnologie ein, sondern konzentriert sich auf die spezifische Verwendung von eduDocBook und dem CourseComposer im Bildungsbereich."
607,Das Authoring Management System EXPLAIN zur ganz-heitlichen Unterstützung des Erstellungsprozesses von Trainingsmedien und WBTs,"Lasse Lehmann, Helge Fredrich, Christoph Rensing, Volker Zimmermann, Ralf Steinmetz",2007,,,,gi-proc-111-012.pdf,,,,,,,,,,,,,,,1,"Die Publikation beschreibt die Entwicklung und Implementierung eines Authoring Management Systems (AMS) namens EXPLAIN, das als Forschungssoftware gelten kann.",1,Die Publikation evaluiert die entwickelte Forschungssoftware EXPLAIN und diskutiert ihre Effizienz und Effektivität im Kontext von e-Learning-Inhalten.,1,"Die Publikation konzentriert sich auf ein konkretes Lehr-Lern-Setting, nämlich die Erstellung und Produktion von e-Learning-Inhalten in Unternehmen.",1,"Die Publikation zeigt, wie die Forschungssoftware EXPLAIN den Lehr-Lern-Prozess vereinfacht, indem sie die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",0,"Die Publikation konzentriert sich nicht direkt auf die Effekte der Forschungssoftware auf die Lernenden, sondern eher auf die Effizienz und Effektivität der Software im Lehr-Lern-Prozess.",1,"Die Publikation beschreibt die Entwicklung und Implementierung der Forschungssoftware EXPLAIN, die als ein Design-Paradigma gelten kann.",0,Die Publikation konzentriert sich auf die spezifische Forschungssoftware EXPLAIN und nicht auf allgemeine Bildungstechnologien.
608,Eine logﬁlebasierte Evaluation des Einsatzes von Vorlesungsaufzeichnungen,"Christoph Hermann, Martina Welte, Johann Latocha, Christoph Wolk, Wolfgang Huerst",2007,,,,gi-proc-111-013.pdf,,,,,,,,,,,,,,,0,"Die Publikation beschreibt die Auswertung von Logfiles eines eLecture-Portals, aber es wird keine spezifische Forschungssoftware vorgestellt oder entwickelt.",1,Die Publikation evaluiert die Nutzung von Vorlesungsaufzeichnungen durch Studierende und untersucht die Auswirkungen auf das Lernen.,1,"Die Publikation konzentriert sich auf ein konkretes Lehr-Lern-Setting, nämlich die Nutzung von Vorlesungsaufzeichnungen in der Hochschullehre.",1,"Die Publikation untersucht, wie die Organisation und Gestaltung des Lehr-Lern-Settings durch die Nutzung von Vorlesungsaufzeichnungen erleichtert wird.",1,"Die Publikation misst die Auswirkungen der Nutzung von Vorlesungsaufzeichnungen auf die Lernenden, insbesondere ihre Präferenzen und Nutzungsverhalten.",-1,"Die Publikation entwickelt keine neue Forschungssoftware oder Technologie, sondern nutzt bestehende Tools und Plattformen.",1,"Die Publikation nutzt allgemeine Bildungstechnologie, wie z.B. das eLecture-Portal, um die Lehr-Lern-Prozesse zu unterstützen."
609,Anreizsysteme zur Intensivierung von E-Teaching an Hochschulen,Klaus Wannemacher,2007,,,,gi-proc-111-014.pdf,,,,,,,,,,,,,,,0,"Die Publikation enthält keine Forschungssoftware im Sinne von Quellcode-Dateien, Algorithmen, Skripten, rechnergestützten Arbeitsabläufen oder ausführbaren Dateien, die zu einem Forschungszweck erstellt wurden.",0,"Die Publikation evaluiert keine Forschungssoftware, da es keine Forschungssoftware gibt, die evaluiert werden könnte.",1,"Die Publikation geht um ein konkretes Lehr-Lern-Setting, nämlich die Nutzung von E-Learning an Hochschulen.",1,Die Publikation vereinfacht den Lehr-Lern-Prozess durch die Analyse von Anreizsystemen für die Nutzung von E-Learning an Hochschulen.,0,"Die Publikation misst nicht direkt die Effekte von E-Learning auf die Lernenden, sondern konzentriert sich auf die Anreizsysteme für die Lehrenden.",-1,"Die Publikation entwickelt keine neue Forschungssoftware oder Technologie, sondern analysiert bestehende Anreizsysteme für die Nutzung von E-Learning.",1,"Die Publikation verwendet allgemeine Bildungstechnologie, nämlich E-Learning-Systeme und -Plattformen, die nicht eigens für einen konkreten Forschungszweck entwickelt wurden, sondern im Zuge einer gesellschaftlichen oder technologischen Entwicklung verfügbar geworden sind."
