id,title,authors,year,start_page,end_page,subject,filename,editors,doi,isbn,issn,proceeding_title,series_title,publisher,publication_place,conference_date,conference_location,session_title,publication_type,language,peer_review_status,label_forschungssoftware,label_forschungssoftware_erklärung,label_software_evaluation,label_software_evaluation_erklärung,label_lehr_lern_setting,label_lehr_lern_setting_erklärung,label_prozess_paradigma,label_prozess_paradigma_erklärung,label_lernende_paradigma,label_lernende_paradigma_erklärung,label_design_paradigma,label_design_paradigma_erklärung,label_bildungstechnologie_paradigma,label_bildungstechnologie_paradigma_erklärung
718,"Wir haben eine Lösung, aber wo ist das Problem? -Ent-wicklung von Entwurfsmustern für ARS-Szenarien auf Ba-sis von empirischer Wirkungsforschung","Melanie Klinger, Marc Egloffstein und Daniel Schön",2015,,,,71.pdf,,,,,,,,,,,,,,,0,"Die Publikation erwähnt keine eigens entwickelte Forschungssoftware. Es werden bestehende Audience Response Systeme (ARS) und deren Anwendung diskutiert, aber keine neuen Quellcode-Dateien, Algorithmen oder Skripte vorgestellt.",0,"Obwohl die Wirkung von ARS untersucht wird, liegt der Fokus nicht auf der Evaluation einer spezifischen Forschungssoftware, sondern auf der didaktischen Anwendung und empirischen Evidenz bestehender Systeme.",1,"Die Publikation beschäftigt sich explizit mit dem Lehr-Lern-Setting in Großvorlesungen und der Anwendung von ARS zur Lösung spezifischer didaktischer Probleme (z. B. mangelnde Interaktion, fehlendes Feedback).",0,"Die Publikation thematisiert zwar die Organisation und Gestaltung von Lehr-Lern-Prozessen durch ARS (z. B. Vereinfachung von Wissensabfragen), aber der Fokus liegt nicht primär auf der Vereinfachung organisatorischer Abläufe oder der Entlastung der Lehrenden. Dies ist eher ein Nebenaspekt.",1,"Die Publikation untersucht explizit die Effekte von ARS auf die Lernenden, insbesondere motivationale (z. B. Unterhaltsamkeit, Einbindung) und kognitive Wirkungen (z. B. Wissensstand, Lernerfolg). Diese Aspekte stehen im Vordergrund der empirischen Betrachtung.",-1,"Die Publikation entwickelt keine neue Forschungssoftware, sondern nutzt bestehende Systeme. Der Fokus liegt auf der Systematisierung von Anwendungsfällen durch Entwurfsmuster, nicht auf der Entwicklung neuer Technologien.",1,"Die Publikation setzt allgemeine Bildungstechnologien (Audience Response Systeme, Clicker, Mobile Devices) ein, die nicht spezifisch für einen Forschungszweck entwickelt wurden, sondern im Zuge der Digitalisierung von Lehr-Lern-Prozessen verfügbar sind. Der Fokus liegt auf deren Anwendung im Bildungskontext."
719,Mobil in und aus Situationen lernen: Erste Erfahrungen zum Studieneinstieg von Studierenden verschiedener Fachrichtungen,"Alexander Knoth, Alexander Kiy und Mathias Klein",2015,,,,81.pdf,,,,,,,,,,,,,,,1,"Die Publikation stellt die mobile Applikation Reflect.UP vor, die explizit für den Forschungszweck der Unterstützung von Studierenden in der Studieneingangsphase entwickelt wurde. Es handelt sich um eine eigens konzipierte Software mit spezifischen Funktionen wie Reflexionsfragen, Terminerinnerungen und Feedbackoptionen.",1,"Die Applikation Reflect.UP wird in einer Testphase mit 21 Erstsemesterstudierenden und studentischen Tutoren evaluiert. Die Ergebnisse der Fragebogenerhebung zur Bedienbarkeit, Nützlichkeit und zum erwarteten Lernerfolg werden vorgestellt.",1,"Die Publikation beschreibt ein konkretes Lehr-Lern-Setting, nämlich die Studieneingangsphase an der Universität Potsdam. Die Applikation Reflect.UP wird in diesem Setting eingesetzt, um Studierende bei der Selbstreflexion, Studienorganisation und Integration zu unterstützen.",1,"Die Applikation Reflect.UP zielt darauf ab, den Lehr-Lern-Prozess zu vereinfachen, indem sie organisatorische Abläufe wie die Verwaltung von Terminen und Fristen erleichtert. Zudem wird die Kommunikation zwischen Studierenden und Studiengangsverantwortlichen verbessert, was die Rahmenbedingungen der Lehre optimiert.",1,"Die Effekte der Applikation auf die Lernenden werden explizit gemessen, insbesondere hinsichtlich der Reflexionskompetenz, der Studienzufriedenheit und der Selbstwirksamkeit. Die Evaluation umfasst kognitive, motivationale und affektive Wirkungen.",1,"Die Entwicklung der Applikation Reflect.UP steht im Vordergrund der Publikation. Es wird eine neue Forschungssoftware vorgestellt, die Funktionen wie regelmäßige Reflexionsfragen, Terminerinnerungen und Feedbackoptionen bietet, die zuvor in dieser Form nicht realisierbar waren.",0,"Die Publikation nutzt zwar Technologien wie Moodle als Backend-System, der Fokus liegt jedoch auf der eigens entwickelten Applikation Reflect.UP. Allgemeine Bildungstechnologien spielen eine untergeordnete Rolle und sind nicht der Hauptgegenstand der Untersuchung."
720,Modellierung der Kompetenzen Lernender: Explizite und implizite Kompetenzerfassung in einer Lernumgebung für Servicetechniker,"Lena Després, Christoph Rensing, Stephan Tittel und Johannes Konert",2015,,,,95.pdf,,,,,,,,,,,,,,,1,"Die Publikation beschreibt eine entwickelte Lernanwendung für Servicetechniker, die ein Frage-Antwort-System (Q&A-System) und eine Methode zur Kompetenzmodellierung umfasst. Diese Software wurde explizit für Forschungszwecke erstellt und umfasst Algorithmen zur Berechnung des Kompetenzgrades auf Basis heterogener Datenquellen.",0,"Obwohl die Publikation eine Erprobung der Lernumgebung in KFZ-Betrieben ankündigt und einen Vergleich der berechneten Kompetenzgrade mit Selbsteinschätzungen vorsieht, wird keine explizite Evaluation der Forschungssoftware selbst (z. B. Usability, technische Performance) beschrieben. Die Evaluation fokussiert sich auf die Validität der Kompetenzmodellierung, nicht auf die Software als solche.",1,"Die Publikation bezieht sich auf ein konkretes Lehr-Lern-Setting, nämlich die berufliche Aus- und Weiterbildung von Servicetechnikern im KFZ-Sektor. Die Lernanwendung ist für den Einsatz am Arbeitsplatz konzipiert und zielt auf informelles Lernen sowie kollegiale Unterstützung ab.",0,"Die Publikation thematisiert zwar die Vereinfachung von Prozessen (z. B. Benachrichtigung kompetenter Nutzer bei Fragen, Empfehlung von Lernmodulen), jedoch steht dies nicht im Vordergrund. Der Fokus liegt stärker auf der Kompetenzmodellierung und deren Nutzung, nicht auf der organisatorischen Erleichterung des Lehr-Lern-Prozesses.",1,"Die Publikation verfolgt explizit das Ziel, den Kompetenzgrad der Lernenden zu erfassen und zu modellieren. Dies umfasst sowohl kognitive Aspekte (Wissensstand, Kompetenzerwerb) als auch die Nutzung dieser Daten für individuelle Empfehlungen (z. B. Expertenempfehlungen, Lernmodule). Die Evaluation der Effekte auf die Lernenden ist ein zentraler Bestandteil des Ausblicks.",1,Die Entwicklung der Forschungssoftware (Lernanwendung mit Q&A-System und Kompetenzmodellierung) steht im Vordergrund der Publikation. Die Methode zur Berechnung des Kompetenzgrades auf Basis heterogener Datenquellen (implizite und explizite Informationen) ist eine Neuerung und wurde eigens für diesen Forschungszweck entwickelt.,-1,"Die Publikation beschreibt keine allgemeine Bildungstechnologie, sondern eine spezifisch für den Forschungszweck entwickelte Lernanwendung. Daher ist dieses Paradigma nicht relevant."
721,Das Technologieakzeptanzmodell f¨ur kartenbasierte Lernspiele in der Bildauswertung,Alexander Streicherund Eva Lehmann,2016,,,,107.pdf,,,,,,,,,,,,,,,1,"Die Publikation beschreibt die Entwicklung eines kartenbasierten Lernspiels namens 'LearnYouACity', das spezifisch für die Bildauswertung und das Training von Ortskenntnissen konzipiert wurde. Es handelt sich um eine Web-basierte Anwendung mit einer Client-Server-Architektur, die explizit für Forschungs- und Lehrzwecke erstellt wurde.",1,"Die Publikation enthält eine Evaluation des entwickelten Lernspiels mit 33 Versuchspersonen. Es wurden Fragen zur Akzeptanz und Nutzung gestellt, und die Ergebnisse der Evaluation wurden detailliert analysiert und diskutiert.",1,"Die Publikation behandelt ein konkretes Lehr-Lern-Setting, nämlich die Ausbildung und das Training von Bildauswertern im Bereich der Luftbildauswertung, speziell unter Nutzung von kartenbasierten Lernspielen (Serious Games).",0,"Obwohl die Publikation die Nutzung des Lernspiels zur Erleichterung des Lehr-Lern-Prozesses erwähnt, liegt der Hauptfokus nicht auf der Vereinfachung organisatorischer Abläufe oder der Entlastung der Lehrenden. Der Schwerpunkt liegt eher auf der Akzeptanz und den motivationalen Aspekten des Spiels.",1,"Die Publikation evaluiert explizit die Effekte der Forschungssoftware auf die Lernenden, insbesondere hinsichtlich der Nutzungsakzeptanz, Motivation und der Nutzungshäufigkeit bestimmter Spielmechaniken (z.B. Statistik und Bestenliste).",1,"Der Hauptfokus der Publikation liegt auf der Entwicklung des kartenbasierten Lernspiels 'LearnYouACity'. Es wird detailliert beschrieben, wie das Spiel unter Anwendung des Technologieakzeptanzmodells (TAM) entwickelt wurde, um spezifische Funktionen zu erfüllen, die zuvor nicht realisierbar waren.",-1,"Die Publikation konzentriert sich auf die Entwicklung und Evaluation einer spezifischen Forschungssoftware und nicht auf die Anwendung allgemeiner Bildungstechnologien, die bereits im Zuge gesellschaftlicher oder technologischer Entwicklungen verfügbar sind."
722,Lessons Learned: Serious Games im Hochwasserrisikomanagement,"Roman Breuer, Heribert Nacken und Hani Sewilam",2016,,,,119.pdf,,,,,,,,,,,,,,,1,"Die Publikation beschreibt die Entwicklung der Serious Game-basierten Lernplattform SeCom2.0, die explizit für den Forschungszweck des Hochwasserrisikomanagements erstellt wurde. Dazu gehören der Szenario-Editor, die Spielmechanik und die Integration von Lerninhalten, die als Forschungssoftware gelten.",1,"Die Publikation evaluiert die Nutzung der SeCom2.0-Plattform in einer Lehrveranstaltung durch Umfragen unter Studierenden. Die Ergebnisse der Umfragen (z.B. Zufriedenheit, Motivation, Verständnis des Spielziels) werden analysiert und bewertet.",1,"Die Publikation beschreibt den Einsatz der SeCom2.0-Plattform in einem konkreten Lehr-Lern-Setting, nämlich einer Vorlesung zum Hochwasserrisikomanagement an der RWTH Aachen. Es wird detailliert auf die Integration in die Lehrveranstaltung und die Nutzung durch Studierende eingegangen.",0,"Obwohl die Plattform organisatorische Aspekte wie die Bereitstellung von Lernmaterialien und die Kollaboration zwischen Studierenden und Experten unterstützt, steht die Vereinfachung des Lehr-Lern-Prozesses nicht im Vordergrund. Der Fokus liegt eher auf der Wirkung der Software auf die Lernenden und der Entwicklung der Software selbst.",1,"Die Publikation misst explizit die Effekte der Forschungssoftware auf die Lernenden, insbesondere motivationale (z.B. Spaß am Spiel, Wunsch nach mehr spielebasiertem Lernen) und affektive Wirkungen (z.B. Zufriedenheit mit der Lernform). Die Umfrageergebnisse zeigen, dass die Studierenden positiv auf die Lernform reagieren.",1,"Die Entwicklung der SeCom2.0-Plattform steht im Vordergrund der Publikation. Es wird beschrieben, wie die Software mit neuen Funktionen (z.B. Szenario-Editor, Mehrspielermodus, Integration von LMS und CMS) entwickelt wurde, um Wissen im Hochwasserrisikomanagement zu vermitteln.",0,"Die Publikation nutzt zwar allgemeine Bildungstechnologien wie LMS (Moodle) und CMS (Liferay), der Fokus liegt jedoch auf der eigens entwickelten Forschungssoftware SeCom2.0. Die allgemeinen Technologien sind nur als unterstützende Komponenten eingebunden und stehen nicht im Vordergrund."
723,Automatisierte Online-Aufsicht im Kontext der Wertigkeit von Zertiﬁkaten einer MOOC Plattform,"Thomas Staubitz, Ralf Teusner, Jan Renz und Christoph Meinel",2016,,,,125.pdf,,,,,,,,,,,,,,,1,"Die Publikation beschreibt die Nutzung und Evaluation der SMOWL-Technologie, die speziell für die automatisierte Identitätsprüfung und Online-Aufsicht in MOOCs entwickelt wurde. Dies umfasst Algorithmen zur biometrischen Gesichtserkennung und den Abgleich von Fotos, die als Forschungssoftware im Sinne der Definition gelten.",1,"Die Publikation evaluiert die SMOWL-Software im Rahmen von Alpha- und Beta-Tests. Dabei werden Usability, Erkennungsgenauigkeit von Betrugsversuchen und die Akzeptanz bei Teilnehmenden untersucht.",1,"Die Publikation beschäftigt sich konkret mit dem Lehr-Lern-Setting in MOOCs, insbesondere mit der Durchführung und Beaufsichtigung von Online-Prüfungen sowie der Wertigkeit von Zertifikaten in diesem Kontext.",1,"Die Publikation legt einen starken Fokus auf die Vereinfachung und Verbesserung des Lehr-Lern-Prozesses durch die automatisierte Online-Aufsicht. Dies umfasst die Organisation von Prüfungen, die Entlastung der Lehrenden und die Erhöhung der Vertrauenswürdigkeit von Zertifikaten, was als prozessorientiert gewertet werden kann.",0,"Obwohl die Publikation Umfragen zur Akzeptanz und Wahrnehmung der Teilnehmenden durchführt, liegt der Hauptfokus nicht auf der Messung kognitiver, motivationaler oder affektiver Effekte der Forschungssoftware auf die Lernenden. Diese Aspekte werden nur am Rande behandelt.",0,"Die Publikation beschreibt zwar die Integration und Anpassung der SMOWL-Software in die MOOC-Plattform, der Hauptfokus liegt jedoch nicht auf der Entwicklung neuer Forschungssoftware, sondern auf deren Anwendung und Evaluation. Daher wird das Design-Paradigma nur implizit angesprochen.",1,"Die Publikation setzt auf bestehende Bildungstechnologien wie Online-Aufsichts-Systeme (z.B. SMOWL, ProctorU) und digitale Prüfungsformate, die im Zuge der Digitalisierung von Lehr-Lern-Prozessen verfügbar geworden sind. Diese Technologien werden nicht als Forschungssoftware im engeren Sinne entwickelt, sondern angewendet."
724,Technische Unterstützung zur Durchführung von Massenklausuren,"Alexander Kiy, Volker Wölfert und Ulrike Lucke",2016,,,,137.pdf,,,,,,,,,,,,,,,1,"Die Publikation stellt eine prototypisch implementierte Forschungssoftware vor, die zur Unterstützung der Organisation und Durchführung von Massenklausuren entwickelt wurde. Dazu gehören eine mobile/offlinefähige Applikation für die Authentifizierung der Studierenden und eine webbasierte Desktop-Applikation zur Verwaltung der Klausuren.",1,"Die entwickelte Software wurde in mehreren Testdurchläufen evaluiert, darunter Zielgruppentests mit Studierenden und Mitarbeitenden des Büros für Studien- und Prüfungsangelegenheiten (BfSuPA). Die Ergebnisse dieser Tests wurden reflektiert und zur Verbesserung der Software genutzt.",1,Die Publikation beschäftigt sich konkret mit dem Lehr-Lern-Setting von Massenklausuren an Hochschulen. Es wird ein spezifischer Prozess zur Durchführung dieser Klausuren analysiert und technisch unterstützt.,1,"Der Fokus der Publikation liegt auf der Vereinfachung des Lehr-Lern-Prozesses durch die entwickelte Software. Besonders hervorgehoben werden die organisatorischen Abläufe wie die Authentifizierung der Studierenden, die Anonymisierung der Klausuren und die Verwaltung der Teilnehmerlisten, die durch die Software erleichtert werden.",-1,"Die Publikation misst keine direkten Effekte der Forschungssoftware auf die Lernenden wie kognitive, motivationale oder affektive Wirkungen. Der Schwerpunkt liegt auf der organisatorischen Unterstützung.",1,"Die Publikation verfolgt explizit das Design-Paradigma, da eine neue Forschungssoftware entwickelt wurde, die spezifische Funktionen zur Unterstützung von Massenklausuren bietet, die zuvor so nicht realisierbar waren.",0,"Obwohl allgemeine Technologien wie NFC-Karten, Barcodes und Webanwendungen genutzt werden, steht die spezifisch für den Forschungszweck entwickelte Software im Vordergrund. Daher wird das Bildungstechnologie-Paradigma nur implizit und mit geringem Stellenwert berücksichtigt."
725,bwLehrpool: Durchführung von elektronischen Prüfungen in virtualisierten Umgebungen,"Steffen Ritter, Stephan Trahasch, Sven Slotosch, Dirk von Suchodoletz und Jan Münchenberg",2016,,,,149.pdf,,,,,,,,,,,,,,,1,"Die Publikation beschreibt das Projekt bwLehrpool, das eine Plattform für virtualisierte Lehr- und Prüfungsumgebungen entwickelt. Diese Plattform umfasst spezifische Softwarelösungen wie virtuelle Maschinen, Netzwerkkonfigurationen und Anpassungen des Bootservers, die explizit für den Forschungs- und Lehrzweck erstellt wurden.",1,"Die Publikation evaluiert die Nutzung der bwLehrpool-Plattform im Rahmen einer E-Prüfung mit über 140 Studierenden. Es werden Erfahrungen, Vorteile und noch bestehende manuelle Aufwände beschrieben, was einer Evaluation der Forschungssoftware entspricht.",1,"Die Publikation beschreibt detailliert die Durchführung einer elektronischen Prüfung in einem konkreten Lehr-Lern-Setting an der Hochschule Offenburg. Es werden Vorbereitung, Durchführung und Nachbereitung der Prüfung in Poolräumen mit Studierenden verschiedener Studiengänge erläutert.",1,"Der Fokus der Publikation liegt auf der Vereinfachung und Verbesserung der organisatorischen Abläufe von E-Prüfungen durch die bwLehrpool-Plattform. Es wird explizit darauf eingegangen, wie die Software die Umstellung der Poolräume, die Netzwerkkonfiguration und die Reduktion des administrativen Aufwands erleichtert.",0,"Obwohl die Publikation Rückmeldungen der Studierenden zur Prüfungssituation erwähnt (z.B. Lichteinstrahlung, Tastaturlautstärke), wird nicht explizit auf kognitive, motivationale oder affektive Effekte der Forschungssoftware auf die Lernenden eingegangen. Diese Aspekte haben einen geringen Stellenwert.",1,"Die Publikation beschreibt die Entwicklung und Erweiterung der bwLehrpool-Plattform, um elektronische Prüfungen zu ermöglichen. Es wird betont, dass neue Module und Funktionen entwickelt wurden, die zuvor nicht realisierbar waren, was dem designorientierten Paradigma entspricht.",0,"Die Publikation nutzt zwar allgemeine Bildungstechnologien wie Moodle und virtuelle Maschinen, der Hauptfokus liegt jedoch auf der spezifisch für bwLehrpool entwickelten Forschungssoftware. Daher wird das Bildungstechnologie-Paradigma nur implizit und mit geringem Stellenwert angesprochen."
726,Ein Autorensystem zur Erstellung von adaptiven mobilen Mikrolernanwendungen,"Tobias Moebert, Julius Höﬂer, Helena Jank, Hanna Drimalla, Thiemo Belmega, Raphael Zender und Ulrike Lucke",2016,,,,155.pdf,,,,,,,,,,,,,,,1,"Die Publikation beschreibt die Entwicklung eines Autorensystems zur Erstellung adaptiver mobiler Mikrolernanwendungen, insbesondere das MOTIVATE-Projekt und die Anwendung PULSQL. Dies umfasst Quellcode, Algorithmen und ausführbare Dateien, die explizit für Forschungszwecke erstellt wurden.",1,"Die Publikation enthält eine Evaluation des Autorensystems und der Anwendung PULSQL. Es wurden qualitative Tests zur Usability und Akzeptanz durchgeführt, sowie erste Erkenntnisse aus der Anwendung des Systems beschrieben.",1,"Die Publikation bezieht sich konkret auf das Lehr-Lern-Setting der Wirtschaftsinformatik-Studierenden im ersten Semester an der Universität Potsdam, insbesondere auf das Thema 'Datenbankabfragen mit SQL' und die Vorbereitung auf die dazugehörige Klausur.",1,"Das Autorensystem zielt darauf ab, den Lehr-Lern-Prozess zu vereinfachen, indem es die Erstellung adaptiver mobiler Lernanwendungen erleichtert. Es wird explizit darauf hingearbeitet, die Organisation und Gestaltung des Lehr-Lern-Settings durch intuitive Bedienelemente und nutzerorientierte Gestaltung zu verbessern.",0,"Obwohl die Effekte der Anwendung PULSQL auf Lernende (z.B. Stresslevel, Wissensstand) thematisiert werden, liegt der Fokus der Evaluation nicht primär auf kognitiven, motivationalen oder affektiven Wirkungen. Diese Aspekte werden eher implizit behandelt.",1,"Die Publikation steht im Zeichen der Entwicklung eines neuen Autorensystems für adaptive mobile Mikrolernanwendungen. Das Design und die Implementierung des Systems, das bisher nicht verfügbare Funktionen bietet, stehen im Vordergrund.",-1,"Die Publikation beschäftigt sich mit der Entwicklung spezifischer Forschungssoftware und nicht mit der Anwendung allgemeiner Bildungstechnologien, die im Zuge gesellschaftlicher oder technologischer Entwicklungen verfügbar geworden sind."
727,Eine Lernanwendung für arbeitsprozessintegriertes und -orientiertes Lernen zur Steigerung der beruflichen Handlungskompetenz mittels einer stärkeren Orientierung der Ausbildung an beruflichen Handlungssituationen,"Christoph Rensing, Stephan Tittel, Jan Hellriegel, Thomas Prescher, Regina Osranekund Frederick Schulz",2016,,,,167.pdf,,,,,,,,,,,,,,,1,"Die Publikation beschreibt die Entwicklung und Implementierung einer neuartigen Lernanwendung namens 'KOLA', die speziell für arbeitsprozessintegriertes und -orientiertes Lernen in der beruflichen Ausbildung konzipiert wurde. Diese Anwendung umfasst Quellcode, Algorithmen und ausführbare Dateien, die explizit für Forschungszwecke erstellt wurden.",1,"Die Publikation erwähnt eine heuristische Evaluation nach Nielsen zur Prüfung der Gebrauchstauglichkeit sowie eine formative Evaluation der Nutzung der Lernanwendung durch Auszubildende, Ausbilder und Lehrer. Diese Evaluationsschritte zielen darauf ab, die Praxistauglichkeit und Wirkung der Software zu untersuchen.",1,"Die Publikation behandelt ein konkretes Lehr-Lern-Setting in der beruflichen Ausbildung im Elektrohandwerk. Es wird detailliert beschrieben, wie die Lernanwendung in Betrieben, Berufsschulen und überbetrieblichen Lehrlingsunterweisungen (ÜLU) eingesetzt wird, um die Ausbildung an realen beruflichen Handlungssituationen auszurichten.",1,"Die Lernanwendung zielt darauf ab, den Lehr-Lern-Prozess durch die Strukturierung von Arbeitsaufträgen, Dokumentation und Reflexion zu vereinfachen. Es wird explizit darauf eingegangen, wie die Software die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert, z.B. durch die Überbrückung räumlicher und zeitlicher Distanzen und die Förderung der Lernortkooperation.",0,"Obwohl die Publikation die Förderung der beruflichen Handlungskompetenz der Auszubildenden als Ziel nennt, liegt der Fokus der Evaluation nicht primär auf der Messung kognitiver, motivationaler oder affektiver Effekte bei den Lernenden. Diese Aspekte werden zwar erwähnt, aber nicht explizit evaluiert.",1,"Die Publikation legt einen starken Fokus auf die Entwicklung der Lernanwendung 'KOLA'. Es wird detailliert beschrieben, wie das didaktische Konzept in eine technische Umsetzung überführt wird, die neue Funktionen für arbeitsprozessorientiertes und -integriertes Lernen bietet, die so zuvor nicht realisierbar waren.",-1,"Die Publikation beschreibt keine allgemeine Bildungstechnologie, sondern eine spezifisch für den Forschungszweck entwickelte Lernanwendung. Daher trifft das Bildungstechnologie-Paradigma hier nicht zu."
728,HardDrive Exchange – Eine VR-Lernanwendung zur Durchführung von Festplattenwechseln in Speichersystemen,"Fabian Lutze, Raphael Zender und Ulrike Lucke",2016,,,,179.pdf,,,,,,,,,,,,,,,1,"Die Publikation beschreibt die Entwicklung eines Prototyps namens 'HardDrive Exchange', einer VR-Lernanwendung, die explizit für den Forschungszweck der Vermittlung von Kenntnissen zu netzbasierten Speichersystemen erstellt wurde. Der Prototyp umfasst Quellcode (Unity3D, C#), Algorithmen (z.B. RAID5-Verbundlogik) und ein Natural User Interface (NUI) via CORPUS-Framework, was als Forschungssoftware gilt.",1,"Die Publikation evaluiert den Prototyp durch Experteninterviews und Anwendungstests. Dabei wird die Eignung der Anwendung für die Zielgruppe, der Mehrwert für die Lehre und das Bedienungskonzept untersucht, was einer Evaluation der Forschungssoftware entspricht.",1,"Die Publikation behandelt ein konkretes Lehr-Lern-Setting, nämlich die Vermittlung von praktischen Kenntnissen zum Festplattenwechsel in einem SAN (Storage Area Network) für Studierende und Auszubildende informatiknaher Fachrichtungen. Das Setting ist klar definiert und didaktisch aufbereitet.",0,"Die Publikation erwähnt zwar die Vereinfachung des Lehr-Lern-Prozesses durch die VR-Anwendung (z.B. gefahrlose Simulation), jedoch steht die Organisationserleichterung oder Entlastung der Lehrenden nicht im Vordergrund. Der Fokus liegt eher auf der Lernerfahrung und der Entwicklung der Software selbst, weshalb das prozessorientierte Paradigma nur implizit enthalten ist.",1,"Die Publikation verfolgt explizit das Ziel, die Effekte der VR-Lernanwendung auf die Lernenden zu messen. Dies umfasst die Überprüfung der Eignung für die Zielgruppe, die Erreichung der Lehrziele (z.B. Wissenserwerb zu SAN-Funktionalität) und die Beurteilung des Lernerlebnisses durch Experten. Auch motivationale Aspekte (z.B. exploratives Lernen) werden adressiert.",1,"Die Entwicklung der Forschungssoftware (Prototyp 'HardDrive Exchange') steht im Vordergrund der Publikation. Es wird ein neues didaktisches Konzept umgesetzt, ein Natural User Interface implementiert und eine VR-Umgebung geschaffen, die zuvor nicht in dieser Form für den Anwendungszweck existierte. Die Software erfüllt somit eine neuartige Funktion im Lehr-Lern-Kontext.",0,"Die Publikation nutzt zwar allgemeine Bildungstechnologien wie Unity3D, Oculus Rift und Leap Motion, die im Zuge der Digitalisierung verfügbar sind. Allerdings steht die Anwendung dieser Technologien nicht im Vordergrund, sondern die Entwicklung einer spezifischen Forschungssoftware (HardDrive Exchange). Daher ist das Bildungstechnologie-Paradigma nur implizit enthalten."
729,Elektronische Abstimmungssysteme in der Hochschullehre – Empirische Untersuchung zu Erfahrungen mit dem Audience Response System eduVote,Michael Eichhorn,2016,,,,191.pdf,,,,,,,,,,,,,,,0,"Die Publikation beschäftigt sich mit dem Einsatz des Audience Response Systems eduVote, das als kommerzielle Softwarelösung (keine Eigenentwicklung für Forschungszwecke) genutzt wird. Es handelt sich nicht um Forschungssoftware im Sinne von Quellcode, Algorithmen oder Skripten, die eigens für Forschungszwecke erstellt wurden.",1,"Die Publikation evaluiert die Nutzung und die Erfahrungen mit dem System eduVote. Es werden Erwartungen, Einsatzszenarien, didaktische Mehrwerte und die Zufriedenheit der Lehrenden untersucht, was einer Evaluation der Software entspricht.",1,"Die Publikation untersucht konkret den Einsatz von eduVote in verschiedenen Lehr-Lern-Settings (Vorlesungen, Seminare) an der Hochschule. Es werden spezifische Szenarien und deren Auswirkungen auf die Lehre analysiert.",1,"Die Publikation legt einen starken Fokus auf die Vereinfachung und Verbesserung des Lehr-Lern-Prozesses durch den Einsatz von eduVote. Themen wie die Aktivierung der Studierenden, die Strukturierung der Sitzungen und die Integration digitaler Medien in die Lehre stehen im Vordergrund, was auf eine prozessorientierte Perspektive hindeutet.",0,"Obwohl die Effekte auf die Lernenden (z.B. stärkere Beteiligung, Selbsttests) thematisiert werden, liegt der Hauptfokus nicht auf der Messung kognitiver, motivationaler oder affektiver Wirkungen. Diese Aspekte werden eher implizit oder als Nebeneffekt des Softwareeinsatzes betrachtet, ohne systematische Evaluation.",-1,"Die Publikation beschäftigt sich nicht mit der Entwicklung neuer Forschungssoftware. Stattdessen wird eine bestehende kommerzielle Lösung (eduVote) evaluiert, daher ist das designorientierte Paradigma nicht relevant.",1,"Die Publikation setzt eine allgemeine Bildungstechnologie (Audience Response System) ein, die nicht spezifisch für Forschungszwecke entwickelt wurde, sondern im Zuge der Digitalisierung von Lehr-Lern-Prozessen verfügbar ist. Der Fokus liegt auf der Anwendung dieser Technologie in der Hochschullehre."
730,Evaluation automatisierter Ans¨atze f¨ur die Bewertung von Modellierungsaufgaben,"Michael Fellmann, Peter Fettke, Constantin Houy, Peter Loos, Andreas Oberweis, Andreas Schoknecht, Michael Striewe, Tom Thalerund Meike Ullrich",2016,,,,203.pdf,,,,,,,,,,,,,,,1,"Die Publikation beschreibt zwei automatisierte Bewertungsansätze (RefMod-Miner und JACK), die als Forschungssoftware entwickelt wurden, um Modellierungsaufgaben in der Hochschullehre zu bewerten. Diese Ansätze umfassen Algorithmen und Prototypen, die explizit für den Forschungszweck erstellt wurden.",1,"Die Publikation evaluiert die beiden automatisierten Bewertungsansätze (RefMod-Miner und JACK) durch einen Vergleich ihrer Ergebnisse mit einer manuellen Bewertung. Dies zeigt, dass die Forschungssoftware systematisch getestet und bewertet wird.",1,"Die Publikation bezieht sich auf ein konkretes Lehr-Lern-Setting in der Hochschullehre, insbesondere auf die Bewertung von Modellierungsaufgaben in der Veranstaltung zur Modellierung von Geschäftsprozessen am Karlsruher Institut für Technologie (KIT).",1,"Die Publikation betont die Vereinfachung des Lehr-Lern-Prozesses durch die automatisierten Bewertungsansätze. Diese sollen Lehrende entlasten, die Organisation der Bewertung von Modellierungsaufgaben erleichtern und die Rahmenbedingungen der Lehre verbessern (z.B. Zeit- und Kostenreduktion).",0,"Obwohl die Publikation die Bewertung von Lernleistungen (Modellierungsaufgaben) thematisiert, liegt der Fokus nicht auf der Messung kognitiver, motivationaler oder affektiver Effekte bei den Lernenden. Die Evaluation der Software zielt primär auf die Übereinstimmung mit manuellen Bewertungen ab, nicht auf Lernerfolge.",1,"Die Publikation stellt die Entwicklung der beiden automatisierten Bewertungsansätze (RefMod-Miner und JACK) in den Vordergrund. Diese Ansätze wurden neu entwickelt, um Funktionen zu erfüllen, die zuvor nicht oder nur eingeschränkt realisierbar waren (z.B. automatisierte Bewertung von EPK-Modellen).",-1,"Die Publikation beschäftigt sich nicht mit der Anwendung allgemeiner Bildungstechnologien, sondern mit der Entwicklung und Evaluation spezifischer Forschungssoftware (RefMod-Miner und JACK) für einen konkreten Forschungszweck."
