id,title,authors,year,start_page,end_page,subject,filename,editors,doi,isbn,issn,proceeding_title,series_title,publisher,publication_place,conference_date,conference_location,session_title,publication_type,language,peer_review_status,label_forschungssoftware,label_forschungssoftware_erklärung,label_software_evaluation,label_software_evaluation_erklärung,label_lehr_lern_setting,label_lehr_lern_setting_erklärung,label_prozess_paradigma,label_prozess_paradigma_erklärung,label_lernende_paradigma,label_lernende_paradigma_erklärung,label_design_paradigma,label_design_paradigma_erklärung,label_bildungstechnologie_paradigma,label_bildungstechnologie_paradigma_erklärung
551,Experiments with mobile robots in tele-education,"Zeiger, Florian; Schilling., Klaus",2005,319.0,325.0,,GI-Proceedings.66-29.pdf,"Haake, Jörg M.; Lucke, Ulrike; Tavangarian, Djamshid",,3-88579-395-4,1617-5468,DeLFI 2005: 3. Deutsche e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-66",Gesellschaft für Informatik e.V.,Bonn,13.-16. September 2005,Rostock,Regular Research Papers,Text/Conference Paper,en,,1,"Die Publikation beschreibt eine Infrastruktur für ein Remote-Labor mit mobilen Robotern, die auf JAVA-Applets in einer Server-Client-Architektur basiert. Diese Software wurde speziell für den Forschungs- und Lehrzweck entwickelt und umfasst Quellcode, Algorithmen und ausführbare Komponenten zur Steuerung der Roboter und zur Durchführung der Experimente.",0,"Obwohl die Publikation die Nutzung und Funktionalität der Software detailliert beschreibt, wird keine explizite Evaluation der Forschungssoftware selbst (z.B. Usability-Tests, Performance-Messungen) durchgeführt. Es gibt lediglich Hinweise auf eine studentische Umfrage zur Usability, aber keine systematische Software-Evaluation.",1,"Die Publikation beschreibt ein konkretes Lehr-Lern-Setting, in dem Studierende über das Internet Experimente mit mobilen Robotern durchführen. Die Lernumgebung ist in den Lehrplan integriert und umfasst Tutorials, Experimente und interaktive Komponenten.",0,"Die Publikation erwähnt organisatorische Aspekte wie die Verwaltung von Nutzern und Ressourcen sowie die Buchung von Zeiten für Experimente. Diese Elemente deuten auf eine Vereinfachung des Lehr-Lern-Prozesses hin, stehen aber nicht im Vordergrund der Arbeit. Daher wird das prozessorientierte Paradigma als implizit vorhanden (0) annotiert.",0,"Die Publikation beschreibt zwar die Integration der Experimente in den Lehrplan und erwähnt eine studentische Umfrage zur Usability, aber es gibt keine explizite Messung von Lerneffekten wie Wissenserwerb, Kompetenzerwerb oder motivationale Wirkungen. Daher wird das lernendenorientierte Paradigma als implizit vorhanden (0) annotiert.",1,"Die Entwicklung der Forschungssoftware (JAVA-Applets, Server-Client-Architektur, Steuerungsmodule für Roboter) steht im Vordergrund der Publikation. Die Software wurde eigens für die Durchführung von Remote-Experimenten mit mobilen Robotern entwickelt und erfüllt Funktionen, die zuvor in dieser Form nicht realisierbar waren.",0,"Die Publikation nutzt allgemeine digitale Technologien wie JAVA-Applets, Web-Portale und Datenbanken, die im Zuge der Digitalisierung verfügbar geworden sind. Diese Technologien werden jedoch in einem spezifischen Forschungskontext eingesetzt und sind Teil der entwickelten Forschungssoftware. Daher wird das Bildungstechnologie-Paradigma als implizit vorhanden (0) annotiert."
552,Mobiles Desaster Recovery Training in einem Praktikum für Datenbankadministration,"Becking, Dominic; Schlageter, Gunter",2005,327.0,338.0,,GI-Proceedings.66-30.pdf,"Haake, Jörg M.; Lucke, Ulrike; Tavangarian, Djamshid",,3-88579-395-4,1617-5468,DeLFI 2005: 3. Deutsche e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-66",Gesellschaft für Informatik e.V.,Bonn,13.-16. September 2005,Rostock,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation stellt den 'Mobile DBA Trainer' vor, ein System, das explizit für das mobile Desaster Recovery Training in einem Datenbankadministrations-Praktikum entwickelt wurde. Es handelt sich um eine eigens für Forschungs- und Lehrzwecke erstellte Software.",0,"Obwohl die Publikation die Entwicklung und Funktionsweise des 'Mobile DBA Trainer' beschreibt, wird keine systematische Evaluation der Software (z. B. Usability-Tests, Effektivitätsmessungen) berichtet. Es gibt lediglich Hinweise auf einen Prototypen und geplante Ausbaustufen.",1,"Die Publikation beschreibt detailliert ein virtuelles Datenbankpraktikum mit Schwerpunkt Datenbankadministration, das ein konkretes Lehr-Lern-Setting darstellt. Dieses Setting ist fest im Curriculum verankert und richtet sich an Fernstudierende.",1,"Die Publikation betont, wie der 'Mobile DBA Trainer' die Organisation und Durchführung des Praktikums erleichtert, indem er mobilen Zugriff ermöglicht und die Authentizität des Lehr-Lern-Prozesses erhöht. Die Software vereinfacht somit die Rahmenbedingungen der Lehre (z. B. 24/7-Erreichbarkeit, ortsunabhängiges Lernen).",0,"Obwohl die Publikation implizit auf Lerneffekte (z. B. Verständnis von Backup- und Recovery-Konzepten) abzielt, werden keine expliziten Messungen oder Evaluationen der Effekte auf die Lernenden (z. B. Wissenserwerb, Motivation) berichtet. Der Fokus liegt stärker auf der technischen und prozessualen Umsetzung.",1,"Die Entwicklung des 'Mobile DBA Trainer' steht im Vordergrund der Publikation. Die Software wurde neu konzipiert, um spezifische Funktionen (z. B. mobiler Zugriff auf Datenbanken, didaktisch reduzierte Laborumgebung) zu realisieren, die zuvor in dieser Form nicht verfügbar waren.",0,"Die Publikation erwähnt zwar allgemeine Bildungstechnologien wie Oracle Enterprise Manager oder BSCW, der Fokus liegt jedoch auf der eigens entwickelten Forschungssoftware ('Mobile DBA Trainer'). Diese Technologien spielen eine untergeordnete Rolle und werden nicht als zentrales Evaluationsobjekt behandelt."
553,Interaktive Lernobjekte in einem mobilen Einsatzumfeld,"Bleckmann, Peter; Sprotte, René; Hampel, Thorsten",2005,339.0,350.0,,GI-Proceedings.66-31.pdf,"Haake, Jörg M.; Lucke, Ulrike; Tavangarian, Djamshid",,3-88579-395-4,1617-5468,DeLFI 2005: 3. Deutsche e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-66",Gesellschaft für Informatik e.V.,Bonn,13.-16. September 2005,Rostock,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation stellt ein Konzept für eine P2P-Architektur und interaktive Lernobjekte vor, die explizit für den Einsatz in mobilen Lernszenarien entwickelt wurden. Dies umfasst Algorithmen (z.B. Synchronisationsmechanismen, Workflow-Repräsentationen) und Architekturkonzepte, die als Forschungssoftware gelten.",0,"Es wird kein expliziter Evaluationsprozess der Forschungssoftware beschrieben. Die Publikation konzentriert sich auf die Konzeptvorstellung und Architektur, nicht auf die empirische Überprüfung der Software.",1,"Die Publikation beschreibt ein konkretes Lehr-Lern-Setting, insbesondere das didaktische Konzept 'Jour Fixe' und die kooperative Bearbeitung von Mathematikaufgaben in mobilen Szenarien. Es wird ein Anwendungsfall für die Architektur skizziert.",1,"Die Architektur zielt darauf ab, den Lehr-Lern-Prozess durch mobile und kooperative Arbeitsmöglichkeiten zu vereinfachen. Besonders die spontane Vernetzung, Offline-Arbeit und Synchronisation von Lernobjekten sollen organisatorische Abläufe erleichtern und die Selbstorganisation der Lernenden fördern.",0,"Obwohl die Publikation die Unterstützung der Lernenden durch mobile und kooperative Lernobjekte beschreibt, wird keine explizite Messung von Effekten auf die Lernenden (z.B. Wissenserwerb, Motivation) vorgenommen. Der Fokus liegt auf der technischen und prozessualen Ermöglichung, nicht auf der Evaluation der Lernergebnisse.",1,"Die Publikation steht im Zeichen der Entwicklung einer neuen P2P-Architektur und interaktiver Lernobjekte, die speziell für mobile Lernszenarien konzipiert wurden. Dies erfüllt die Definition des designorientierten Paradigmas, da die Software Funktionen bietet, die zuvor in dieser Form nicht realisierbar waren.",-1,"Die Publikation beschäftigt sich nicht mit der Anwendung allgemeiner Bildungstechnologien, sondern mit der Entwicklung einer spezifischen Forschungssoftware (P2P-Architektur und interaktive Lernobjekte). Daher ist dieses Paradigma nicht relevant."
554,Erfolgreicher Einsatz von E-Learning-Systemen in China-Lernstrukturen und Lernkulturen,"Hampel, Thorsten; Böse, Daniel; Xun, Xu Li; Ferber, Ferdinand",2005,351.0,362.0,,GI-Proceedings.66-32.pdf,"Haake, Jörg M.; Lucke, Ulrike; Tavangarian, Djamshid",,3-88579-395-4,1617-5468,DeLFI 2005: 3. Deutsche e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-66",Gesellschaft für Informatik e.V.,Bonn,13.-16. September 2005,Rostock,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation erwähnt die Entwicklung und Anpassung eines Open Source-basierten Ansatzes kooperativer Wissensräume zur Unterstützung deutsch-chinesischer Lehr-Lern-Prozesse. Dies umfasst virtuelle Wissensräume und spezifische technische Lösungen, die explizit für den Forschungszweck erstellt wurden.",1,"Die Publikation beschreibt die Evaluation der eingesetzten E-Learning-Plattformen und Werkzeuge, insbesondere hinsichtlich ihrer Eignung für die Bereitstellung und Verarbeitung chinesisch- und deutschsprachiger Dokumente sowie ihrer Nutzung durch Studierende.",1,Die Publikation behandelt konkret das Lehr-Lern-Setting der Chinesisch-Deutschen Technischen Fakultät (CDTF) mit Fokus auf die Integration chinesischer und deutscher Lernkulturen sowie die Nutzung von E-Learning-Systemen in diesem spezifischen Kontext.,1,"Die Publikation legt einen starken Fokus auf die Vereinfachung und Unterstützung organisatorischer Abläufe im Lehr-Lern-Prozess, z.B. durch die Bereitstellung elektronischer Stundenpläne, Studienverlaufsplanung und die Strukturierung von Lehrmaterialien. Dies wird explizit als zentraler Mehrwert der eingesetzten Systeme hervorgehoben.",0,"Obwohl die Publikation die Perspektive der chinesischen Studierenden aufgreift (z.B. Zufriedenheit mit WLAN-Zugang oder interaktiven Vorlesungen), steht nicht die Messung kognitiver, motivationaler oder affektiver Effekte der Forschungssoftware im Vordergrund. Die Aussagen zu Lernenden sind eher deskriptiv und kontextualisierend.",1,"Die Publikation beschreibt die Entwicklung und Anpassung eines Open Source-basierten Systems zur kooperativen Wissensorganisation, das spezifische Funktionen für die deutsch-chinesische Lehrkooperation erfüllt (z.B. Mehrsprachigkeit, flexible Sichten auf Lernmaterialien). Dies steht im Vordergrund der dargestellten Forschungsaktivitäten.",0,"Die Publikation erwähnt zwar allgemeine Bildungstechnologien wie E-Mail, Chat oder Mobiltelefone, der Fokus liegt jedoch auf der spezifisch entwickelten Forschungssoftware (kooperative Wissensräume). Diese allgemeinen Technologien spielen eine untergeordnete Rolle und werden nicht als zentrales Evaluationsobjekt behandelt."
555,"Weiche Skills, harte Technik – Erfahrungen mit Vermittlung von Soft Skills durch Blended Learning","Büchler, Angela; Schönfelder, Friederike; Thüring, Manfred",2005,363.0,374.0,,GI-Proceedings.66-33.pdf,"Haake, Jörg M.; Lucke, Ulrike; Tavangarian, Djamshid",,3-88579-395-4,1617-5468,DeLFI 2005: 3. Deutsche e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-66",Gesellschaft für Informatik e.V.,Bonn,13.-16. September 2005,Rostock,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation erwähnt keine eigens entwickelte Forschungssoftware wie Quellcode, Algorithmen oder Skripte. Stattdessen wird ein bestehendes Lernmanagementsystem (Claroline) genutzt, das nicht für einen spezifischen Forschungszweck erstellt wurde.",0,"Es findet keine Evaluation der Forschungssoftware statt, da keine Forschungssoftware im Sinne der Definition verwendet wird. Die Evaluation bezieht sich auf die Lehrveranstaltung und das Lernmanagementsystem, nicht auf eine spezifische Softwareentwicklung.",1,Die Publikation beschreibt detailliert ein konkretes Lehr-Lern-Setting in Form einer Blended-Learning-Veranstaltung zur Vermittlung von Soft Skills und wissenschaftlichen Arbeitstechniken an der TU Berlin.,0,"Die Publikation thematisiert zwar organisatorische Aspekte des Lehr-Lern-Settings (z. B. zeitliche Flexibilisierung durch Online-Module), der Fokus liegt jedoch nicht primär auf der Vereinfachung von Prozessen durch Forschungssoftware. Die Organisationserleichterung ist ein Nebenaspekt.",1,"Die Publikation evaluiert explizit die Effekte der Lehrveranstaltung auf die Lernenden, z. B. Zufriedenheit, Lernerfolg, Motivation und Medienkompetenz. Diese Aspekte stehen im Vordergrund der Evaluation.",-1,"Die Publikation beschreibt keine Entwicklung neuer Forschungssoftware. Stattdessen wird ein bestehendes Lernmanagementsystem (Claroline) eingesetzt, das nicht im Rahmen der Studie entwickelt wurde.",1,"Die Publikation setzt eine allgemeine Bildungstechnologie (Lernmanagementsystem Claroline) ein, die nicht als Forschungssoftware gilt, sondern im Zuge der Digitalisierung von Lehr-Lern-Prozessen verfügbar wurde und hier in einem Bildungskontext angewendet wird."
556,Lernerunterstützung beim Schriftspracherwerb in einem computergestützten Klassenraum,"Lingnau, Andreas; Hoppe, H. Ulrich",2005,375.0,386.0,,GI-Proceedings.66-34.pdf,"Haake, Jörg M.; Lucke, Ulrike; Tavangarian, Djamshid",,3-88579-395-4,1617-5468,DeLFI 2005: 3. Deutsche e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-66",Gesellschaft für Informatik e.V.,Bonn,13.-16. September 2005,Rostock,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung und Implementierung von Forschungssoftware, insbesondere die 'Today’s Talking Typewriter (T3)' sowie Analysealgorithmen zur phonetischen Auswertung von Schreibprodukten von Kindern. Diese Software wurde explizit für den Forschungszweck des Schriftspracherwerbs erstellt.",1,"Die Publikation evaluiert die Forschungssoftware, indem sie die Ergebnisse der automatischen Analyse von Schreibprodukten mit den Einschätzungen von Lehrerinnen vergleicht (vgl. Tabelle 3). Dies zeigt, dass die Software auf ihre Wirksamkeit und Genauigkeit hin überprüft wird.",1,"Die Publikation bezieht sich auf ein konkretes Lehr-Lern-Setting in einem Grundschulklassenraum, in dem die computergestützte Lernumgebung 'NIMIS' eingesetzt wird, um den Schriftspracherwerb zu unterstützen.",0,"Obwohl die Publikation die Organisation und Gestaltung des Lehr-Lern-Settings durch die Software anspricht (z.B. Unterstützung der Lehrerin durch detaillierte Informationen über den Lernstand), liegt der Hauptfokus nicht primär auf der Vereinfachung organisatorischer Abläufe, sondern eher auf der direkten Unterstützung der Lernenden und der Entwicklung der Software selbst.",1,"Die Publikation misst explizit die Effekte der Forschungssoftware auf die Lernenden. Dies umfasst die Analyse der Schreibprodukte der Kinder, die Bewertung ihres Lernstands und die Rückmeldungen an Schüler und Lehrer über den individuellen Lernfortschritt.",1,"Die Entwicklung der Forschungssoftware (z.B. T3, Analysealgorithmen, Bayes-Netze) steht im Vordergrund der Publikation. Es wird neue Software gebaut, die spezifische Funktionen für den Schriftspracherwerb erfüllt, die zuvor so nicht realisierbar waren.",0,"Die Publikation verwendet zwar Technologien wie Text-To-Speech-Systeme und WACOM-Bildschirme, jedoch steht die Anwendung einer allgemeinen Bildungstechnologie nicht im Vordergrund. Stattdessen wird eigens für den Forschungszweck entwickelte Software eingesetzt."
557,Evaluation webbasierter E-Learning-Systeme mittels implizit erfasster Benutzerinteraktionen,"Schmidt, Ludger",2005,387.0,398.0,,GI-Proceedings.66-35.pdf,"Haake, Jörg M.; Lucke, Ulrike; Tavangarian, Djamshid",,3-88579-395-4,1617-5468,DeLFI 2005: 3. Deutsche e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-66",Gesellschaft für Informatik e.V.,Bonn,13.-16. September 2005,Rostock,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation erwähnt keine eigens entwickelte Forschungssoftware. Es wird eine bestehende webbasierte E-Learning-Plattform (INTEGRAL II) evaluiert, die jedoch nicht als Forschungssoftware im Sinne von Quellcode, Algorithmen oder Skripten für einen spezifischen Forschungszweck beschrieben wird.",1,"Die Publikation evaluiert die Nutzung der E-Learning-Plattform INTEGRAL II mittels Logfile-Analysen. Es wird explizit beschrieben, wie die Plattform hinsichtlich Benutzerinteraktionen, Nutzungsmustern und Akzeptanz untersucht wird.",1,"Die Publikation bezieht sich auf ein konkretes Lehr-Lern-Setting, insbesondere die Nutzung der E-Learning-Plattform im Rahmen einer Grundlagenvorlesung „Arbeitswissenschaft“ an der Uni Paderborn mit klar definierten Benutzergruppen (Studierende) und einem spezifischen Nutzungskontext (Prüfungsvorbereitung).",0,"Die Publikation thematisiert zwar organisatorische Aspekte wie die Nutzungshäufigkeit und -intensität der Plattform, jedoch steht nicht die Vereinfachung organisatorischer Abläufe oder die Entlastung der Lehrenden im Vordergrund. Der Fokus liegt eher auf der Analyse des Nutzungsverhaltens und der Effekte auf die Lernenden.",1,"Die Publikation misst explizit die Effekte der Plattformnutzung auf die Lernenden, insbesondere den Zusammenhang zwischen Systemnutzung und Klausurerfolg. Dies stellt eine direkte Messung kognitiver Wirkungen (Wissenserwerb) dar.",-1,"Die Publikation beschäftigt sich nicht mit der Entwicklung neuer Forschungssoftware. Stattdessen wird eine bestehende Plattform evaluiert, ohne dass deren Design oder Neuentwicklung im Vordergrund steht.",1,"Die Publikation setzt eine allgemeine Bildungstechnologie (webbasierte E-Learning-Plattform) ein, die nicht spezifisch für diesen Forschungszweck entwickelt wurde, sondern im Zuge der Digitalisierung von Lehr-Lern-Prozessen verfügbar ist. Die Plattform wird als Werkzeug zur Unterstützung der Lehre genutzt."
558,Evaluation des audiovisuellen digitalen Informationsdienstes von Knowledgebay,"Sporer, Thomas; Weiß, Daniel; Giesz, Michael; Striegl, Holger",2005,399.0,410.0,,GI-Proceedings.66-36.pdf,"Haake, Jörg M.; Lucke, Ulrike; Tavangarian, Djamshid",,3-88579-395-4,1617-5468,DeLFI 2005: 3. Deutsche e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-66",Gesellschaft für Informatik e.V.,Bonn,13.-16. September 2005,Rostock,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation erwähnt ein 'Softwareframework für audiovisuelle digitale Medien im Internet' (Sporer et al., 2005) sowie die Portalsoftware von Knowledgebay, die explizit für den Forschungszweck der Bereitstellung und Verwaltung von Lehr-Lernmaterialien entwickelt wurde. Damit handelt es sich um Forschungssoftware im Sinne der Definition.",1,"Die gesamte Publikation beschäftigt sich mit der Evaluation des Informationsportals Knowledgebay, das auf einer eigens entwickelten Portalsoftware basiert. Verschiedene Evaluationsmethoden (z.B. heuristische Evaluation, Benutzerbefragung, Video-Analyse) zielen darauf ab, die Gebrauchstauglichkeit und Akzeptanz der Software zu überprüfen.",1,"Das Portal Knowledgebay ist explizit für das selbstgesteuerte, mediengestützte Online-Lernen konzipiert und stellt Lehr-Lernmaterialien wie videobasierte Vorlesungen bereit. Die Evaluation bezieht sich direkt auf die Nutzung dieses Portals in Lehr-Lern-Kontexten (z.B. Hochschule, Weiterbildung).",0,"Die Publikation thematisiert zwar organisatorische Aspekte wie die Nutzung des Portals oder die Strukturierung der Inhalte, der Fokus liegt jedoch nicht auf der Vereinfachung von Lehr-Lern-Prozessen durch die Software. Vielmehr steht die Usability und Akzeptanz der Software im Vordergrund, nicht deren prozessuale Wirkung.",1,"Die Evaluation misst explizit Effekte auf die Lernenden, z.B. Akzeptanz, Zufriedenheit, Nutzerverhalten und Qualitätsbewertung der Inhalte. Zudem werden motivationale Aspekte (z.B. Interesse an audio-/videobasierten Medien) und affektive Wirkungen (z.B. Bewertung der Benutzerfreundlichkeit) erfasst.",1,"Die Publikation beschreibt die Entwicklung der Portalsoftware von Knowledgebay, die spezifische Funktionen wie interaktive Inhaltsverzeichnisse, synchronisierte Folien oder personalisierte Dienste bietet. Diese Software wurde neu entwickelt und stellt eine Innovation im Bereich mediengestützter Lernumgebungen dar.",0,"Obwohl allgemeine digitale Technologien (z.B. Video-Player, Logfile-Analyse-Tools) eingesetzt werden, steht die eigens entwickelte Forschungssoftware (Knowledgebay-Portal) im Mittelpunkt. Der Einsatz allgemeiner Bildungstechnologien ist hier nur ein untergeordneter Aspekt der Evaluation."
559,Usability von e-Learning-Angeboten am Beispiel eLBa – e-Learning für die Bauwirtschaft,"Schade, Gabriele; Frommannshausen, Thomas von; Fischer, Thomas",2005,411.0,422.0,,GI-Proceedings.66-37.pdf,"Haake, Jörg M.; Lucke, Ulrike; Tavangarian, Djamshid",,3-88579-395-4,1617-5468,DeLFI 2005: 3. Deutsche e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-66",Gesellschaft für Informatik e.V.,Bonn,13.-16. September 2005,Rostock,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation erwähnt keine eigens entwickelte Forschungssoftware. Es werden bestehende Systeme wie Moodle (Lernmanagementsystem) und das Autorensystem C4K verwendet, die nicht im Rahmen des Projekts als Forschungssoftware erstellt wurden.",1,Die Publikation evaluiert die Usability der verwendeten Software (Moodle und C4K-Module) im Rahmen eines Usability-Tests. Dabei werden Schwachstellen und Verbesserungspotenziale der bestehenden Software identifiziert.,1,"Die Publikation beschreibt ein konkretes Lehr-Lern-Setting im Rahmen des Projekts eLBa, das eine Online-Weiterbildungsmöglichkeit für die Bauwirtschaft umfasst. Es werden sowohl die Website als Informationsportal als auch die Lernplattform mit Lehrgängen evaluiert.",0,"Die Publikation thematisiert zwar organisatorische Aspekte wie die Anmeldung zur Lernplattform oder die Navigation, jedoch steht nicht die Vereinfachung des Lehr-Lern-Prozesses durch die Software im Vordergrund. Der Fokus liegt auf der Usability und der Nutzererfahrung, nicht auf der Prozessoptimierung.",1,"Die Effekte der Software auf die Lernenden werden explizit gemessen, insbesondere im Hinblick auf Usability, Zufriedenheit, Lernerfolg (Selbsteinschätzung) und motivationale Aspekte (z. B. Bewertung der C4K-Module als motivierend). Dies entspricht dem lernendenorientierten Paradigma.",-1,"Die Publikation entwickelt keine neue Forschungssoftware, sondern evaluiert bestehende Systeme. Daher ist das designorientierte Paradigma nicht enthalten.",1,"Die Publikation setzt allgemeine Bildungstechnologien ein (Moodle als Lernmanagementsystem und C4K als Autorensystem), die nicht eigens für das Projekt entwickelt wurden, sondern im Zuge der Digitalisierung von Lehr-Lern-Prozessen verfügbar sind. Dies entspricht dem Bildungstechnologie-Paradigma."
560,Didactic as a first-class citizen in courseware development,"Ateyeh, Khaldoun; König-Ries, Birgitta",2005,423.0,434.0,,GI-Proceedings.66-38.pdf,"Haake, Jörg M.; Lucke, Ulrike; Tavangarian, Djamshid",,3-88579-395-4,1617-5468,DeLFI 2005: 3. Deutsche e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-66",Gesellschaft für Informatik e.V.,Bonn,13.-16. September 2005,Rostock,Regular Research Papers,Text/Conference Paper,en,,1,"Die Publikation beschreibt die Entwicklung eines formalen Modells für Didaktik sowie einer Tool-Unterstützung (DidaScript) zur Kombination von Inhalten und Didaktik in der Kurserstellung. Dies stellt Forschungssoftware im Sinne von Quellcode, Skripten und Algorithmen dar, die für einen Forschungszweck erstellt wurden.",0,"Obwohl die Publikation die Implementierung eines Prototyps erwähnt, wird keine systematische Evaluation der Forschungssoftware (z. B. Usability, Effektivität oder Effizienz) beschrieben.",1,"Die Publikation bezieht sich explizit auf Lehr-Lern-Settings, insbesondere auf die Gestaltung von Kursen und die Anwendung didaktischer Methoden in konkreten Lehr-Lern-Kontexten (z. B. SQL-Kurs).",1,"Die Publikation verfolgt explizit das Ziel, den Prozess der Kurserstellung durch die Trennung von Inhalten und Didaktik sowie die automatisierte Kombination beider Aspekte zu vereinfachen. Dies entlastet Lehrende und verbessert die Organisation des Lehr-Lern-Settings.",-1,"Die Publikation erwähnt keine Messung oder Untersuchung von Effekten der Forschungssoftware auf Lernende (z. B. Wissenserwerb, Motivation oder Zufriedenheit). Der Fokus liegt auf der technischen und didaktischen Unterstützung der Kurserstellung.",1,"Die Publikation steht im Zeichen der Entwicklung eines neuen formalen Modells für Didaktik sowie einer Skriptsprache (DidaScript) und eines Tools zur automatisierten Kursgenerierung. Dies stellt die Entwicklung neuer Forschungssoftware dar, die zuvor nicht realisierbare Funktionen erfüllt.",0,"Die Publikation erwähnt zwar allgemeine Bildungstechnologien wie XML oder Standards wie IMS Learning Design, der Fokus liegt jedoch auf der Entwicklung eigener Forschungssoftware. Daher spielt das Bildungstechnologie-Paradigma eine untergeordnete Rolle."
561,Didaktische Anmerkungen zur Unterstützung der Programmierlehre durch E-Learning,"Weicker, Nicole; Weicker, Karsten",2005,435.0,446.0,,GI-Proceedings.66-39.pdf,"Haake, Jörg M.; Lucke, Ulrike; Tavangarian, Djamshid",,3-88579-395-4,1617-5468,DeLFI 2005: 3. Deutsche e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-66",Gesellschaft für Informatik e.V.,Bonn,13.-16. September 2005,Rostock,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation diskutiert explizit E-Learning-Plattformen wie Praktomat, Webassign, EClaus und deren technische Umsetzung zur Unterstützung der Programmierlehre. Diese Plattformen umfassen Quellcode-Dateien, Algorithmen und rechnergestützte Arbeitsabläufe, die zu Forschungszwecken (z.B. automatisierte Bewertung von Programmieraufgaben) erstellt wurden.",0,"Obwohl die Publikation didaktische Methoden und technische Umsetzungen beschreibt, wird keine systematische Evaluation der Forschungssoftware (z.B. Wirksamkeit, Benutzerfreundlichkeit) durchgeführt. Es handelt sich eher um eine konzeptionelle Analyse und Skizzierung idealisierter Prototypen.",1,"Die Publikation bezieht sich explizit auf konkrete Lehr-Lern-Settings wie Programmierkurse, Vorlesungen ('Einführung in die Informatik I/II') und Softwarepraktika. Diese Settings werden detailliert hinsichtlich ihrer Lernziele, didaktischen Methoden und technischer Unterstützung analysiert.",1,"Die Publikation legt einen starken Fokus auf die Vereinfachung und Verbesserung des Lehr-Lern-Prozesses durch E-Learning-Plattformen. Dies umfasst organisatorische Abläufe (z.B. automatisierte Korrekturen, Feedback-Systeme), Entlastung der Lehrenden und die Gestaltung effizienter Rahmenbedingungen (z.B. zeitnahes Feedback, Plagiatskontrolle).",0,"Obwohl die Publikation Lernziele (z.B. Kompetenzerwerb, kritische Reflexion) und motivationale Aspekte (z.B. Wettbewerbe) diskutiert, wird keine explizite Messung der Effekte der Forschungssoftware auf die Lernenden (z.B. Wissenszuwachs, Motivation) vorgenommen. Die Lernendenorientierung ist implizit, aber nicht evaluativ.",1,"Die Publikation stellt die Entwicklung und Konzeption einer idealisierten E-Learning-Plattform in den Vordergrund. Es werden technische Funktionen (z.B. Blackbox-Tests, Plagiatstests, Review-Funktionalitäten) beschrieben, die so zuvor nicht in dieser Kombination realisierbar waren. Die Autoren skizzieren ein Gesamtkonzept für eine Plattform, die didaktische Methoden technisch umsetzt.",0,"Die Publikation erwähnt zwar allgemeine digitale Technologien (z.B. E-Learning-Plattformen), der Fokus liegt jedoch auf der Entwicklung und Anpassung von Forschungssoftware für spezifische Lehr-Lern-Zwecke. Es wird keine allgemeine Bildungstechnologie (z.B. LMS wie Moodle) diskutiert, die nicht für Forschungszwecke entwickelt wurde."
