id,title,authors,year,start_page,end_page,subject,filename,editors,doi,isbn,issn,proceeding_title,series_title,publisher,publication_place,conference_date,conference_location,session_title,publication_type,language,peer_review_status,label_forschungssoftware,label_forschungssoftware_erklärung,label_software_evaluation,label_software_evaluation_erklärung,label_lehr_lern_setting,label_lehr_lern_setting_erklärung,label_prozess_paradigma,label_prozess_paradigma_erklärung,label_lernende_paradigma,label_lernende_paradigma_erklärung,label_design_paradigma,label_design_paradigma_erklärung,label_bildungstechnologie_paradigma,label_bildungstechnologie_paradigma_erklärung
703,Visual Analytics in der Studienverlaufsplanung,"Annette Baumann, Natascha Abrek und Maximilian Endraß",2015,,,,299.pdf,,,,,,,,,,,,,,,1,"Die Publikation stellt zwei studentische Projekte vor, die sich mit der Entwicklung von Visualisierungen und Empfehlungssystemen für Studienverlaufsdaten beschäftigen. Diese Projekte umfassen prototypische Entwürfe von Web-Applikationen und Visual Analytics-Tools, die als Forschungssoftware im Sinne von Quellcode, Algorithmen und rechnergestützten Arbeitsabläufen gelten.",0,"Obwohl die Publikation prototypische Entwürfe und Mockups vorstellt, wird keine explizite Evaluation der entwickelten Forschungssoftware beschrieben. Es gibt keine Hinweise auf systematische Tests oder Bewertungen der Software.",1.0,"Die Publikation beschäftigt sich konkret mit der Studienverlaufsplanung, einem spezifischen Lehr-Lern-Setting im Kontext der Hochschulbildung. Es geht um die Unterstützung von Studierenden bei der individuellen Planung ihres Studiums.",1.0,"Die Publikation zielt darauf ab, den Lehr-Lern-Prozess durch die Vereinfachung der Studienverlaufsplanung zu unterstützen. Die entwickelten Tools sollen organisatorische Abläufe erleichtern und die Transparenz der Modulwahl verbessern, was als prozessorientierte Verbesserung verstanden werden kann.",0.0,"Obwohl die Publikation die Unterstützung der Studierenden in den Vordergrund stellt, werden keine direkten Effekte auf kognitive, motivationale oder affektive Aspekte der Lernenden gemessen. Der Fokus liegt eher auf der organisatorischen Unterstützung als auf den Lernergebnissen selbst.",1.0,"Die Publikation stellt die Entwicklung neuer Forschungssoftware (Visual Analytics-Tools und Empfehlungssysteme) in den Vordergrund. Diese Tools wurden eigens für den Zweck der Studienverlaufsplanung entworfen und erfüllen Funktionen, die zuvor so nicht realisierbar waren.",0.0,"Die Publikation verwendet zwar digitale Technologien, jedoch handelt es sich um eigens für den Forschungszweck entwickelte Software (Forschungssoftware). Es wird keine allgemeine Bildungstechnologie eingesetzt, die unabhängig von diesem spezifischen Kontext entwickelt wurde."
704,"International, interdisziplinär, interaktiv",Annette Baumann und Chiu-Li Tseng,2015,,,,303.pdf,,,,,,,,,,,,,,,0,"Die Publikation beschreibt kein spezifisches Softwareprojekt, das als Forschungssoftware im Sinne von Quellcode, Algorithmen oder ausführbaren Dateien für Forschungszwecke entwickelt wurde. Stattdessen geht es um die Anwendung bestehender agiler Methoden und Tools (z.B. Scrum, Google Docs) in einem Lehr-Lern-Setting.",0,"Es wird keine Evaluation von Forschungssoftware durchgeführt. Die Publikation berichtet über Erfahrungen mit einem Kurskonzept, das bestehende Tools und Methoden nutzt, aber keine eigens entwickelte Software evaluiert.",1.0,"Die Publikation beschreibt detailliert ein konkretes Lehr-Lern-Setting im Rahmen eines Intensivkurses zur agilen Softwareentwicklung, einschließlich Blended Learning, Game-based Learning und projektbasiertem kollaborativen Lernen.",0.0,"Die Publikation erwähnt organisatorische Aspekte des Kurses (z.B. Blended Learning, Cloud-Nutzung), aber der Fokus liegt nicht auf der Vereinfachung des Lehr-Lern-Prozesses durch Forschungssoftware. Die organisatorischen Erleichterungen sind eher implizit und nicht zentral für die Evaluation.",1.0,"Die Publikation berichtet explizit über die Effekte des Kurses auf die Lernenden, z.B. Einblicke in Projektmanagement, internationale Zusammenarbeit in heterogenen Teams, Anwendung agiler Methoden und Reflexion von Teamentwicklungsphasen. Diese Aspekte sind zentral für die Evaluation des Kurses.",-1.0,"Die Publikation entwickelt keine neue Forschungssoftware. Stattdessen werden bestehende Methoden und Tools (z.B. Scrum, Google Docs) angewendet, ohne dass ein Designprozess im Vordergrund steht.",1.0,"Die Publikation setzt allgemeine Bildungstechnologien ein, die nicht als Forschungssoftware gelten, z.B. Google Docs, Cloud-Dienste und agile Methoden-Tools (Planning Poker, Scrumodoro). Diese Technologien werden im Kontext der Digitalisierung von Lehr-Lern-Prozessen genutzt."
705,Analyse erfolgreicher Studenten in Massive Open Online Courses,Marcus Klüsener und Albrecht Fortenbacher,2015,,,,307.pdf,,,,,,,,,,,,,,,1,"Die Publikation erwähnt die Entwicklung eines Analyse-Tools namens LEMO, das speziell für die Untersuchung von MOOC-Foren und die Klassifikation von Studierendenmerkmalen erstellt wurde. Dies stellt Forschungssoftware im Sinne von Quellcode, Algorithmen und ausführbaren Dateien für einen Forschungszweck dar.",1,"Die Publikation evaluiert das entwickelte Tool LEMO, indem es die Klassifikationsergebnisse (z.B. Accuracy und Recall) der logistischen Regression und anderer Algorithmen analysiert und visualisiert. Dies zeigt eine explizite Evaluation der Forschungssoftware.",1.0,"Die Publikation bezieht sich auf konkrete MOOCs (Massive Open Online Courses) auf der Plattform Iversity, die ein spezifisches Lehr-Lern-Setting darstellen. Die Analyse der Lernaktivitäten und Forenbeiträge der Studierenden erfolgt in diesem Kontext.",0.0,"Die Publikation thematisiert zwar die Unterstützung von Dozenten durch die Bereitstellung handlungsweisender Informationen, der Fokus liegt jedoch nicht primär auf der Vereinfachung organisatorischer Abläufe oder der Entlastung der Lehrenden. Daher wird das prozessorientierte Paradigma nur implizit und mit geringem Stellenwert angesprochen.",1.0,"Die Publikation misst explizit die Effekte der analysierten Merkmale (z.B. Forenaktivitäten) auf den Studienerfolg der Lernenden. Der Erfolg wird anhand des Kursfortschritts und der Completion Rate operationalisiert, was eine klare Ausrichtung auf kognitive Wirkungen (z.B. Wissenserwerb) darstellt.",1.0,"Die Entwicklung des Analyse-Tools LEMO steht im Vordergrund der Publikation. Das Tool wurde eigens für die Klassifikation und Visualisierung von Studierendenmerkmalen in MOOCs gebaut und erfüllt Funktionen, die zuvor in dieser Form nicht realisierbar waren.",0.0,"Die Publikation nutzt zwar MOOC-Plattformen wie Iversity, die als allgemeine Bildungstechnologien gelten, der Fokus liegt jedoch auf der Entwicklung und Anwendung der Forschungssoftware LEMO. Daher wird das Bildungstechnologie-Paradigma nur implizit und mit geringem Stellenwert angesprochen."
706,Der Persönliche Online-Schreibtisch in der Vorkurs-Lernumgebung viaMINT,"Martin Göbbels, Karin Landenfeld und Sven Janzen",2015,,,,311.pdf,,,,,,,,,,,,,,,1,"Die Publikation beschreibt die Entwicklung spezifischer Moodle-Plugins ('Persönlicher Schreibtisch' und 'Slider'), die für die Lernumgebung viaMINT erstellt wurden. Diese Plugins sind Quellcode-basierte Erweiterungen, die einem konkreten Forschungszweck (Verbesserung des Übergangs Schule-Hochschule) dienen.",1,"Die Publikation enthält Evaluationsergebnisse zur Usability und Navigation der Lernplattform (z.B. Abb. 3), die sich auf die entwickelten Plugins beziehen. Die Studierenden bewerten die technischen Features der Plattform, was eine Evaluation der Forschungssoftware darstellt.",1.0,"Die Publikation beschreibt ein konkretes Lehr-Lern-Setting (viaMINT), das als Blended-Learning-Konzept für Vorkurse in MINT-Studiengängen eingesetzt wird. Es werden sowohl Online- als auch Präsenzanteile integriert.",1.0,"Die Plugins ('Persönlicher Schreibtisch' und 'Slider') zielen darauf ab, den Lehr-Lern-Prozess zu vereinfachen, indem sie die Organisation (z.B. Empfehlung von Modulen, Fortschrittsbalken) und die Navigation innerhalb der Lernumgebung erleichtern. Dies wird explizit als Ziel der Software genannt.",0.0,"Obwohl die Publikation Evaluationsergebnisse zur Zufriedenheit der Studierenden mit der Plattform präsentiert, liegt der Fokus nicht auf der Messung kognitiver, motivationaler oder affektiver Effekte der Software auf die Lernenden. Die Evaluation bezieht sich primär auf Usability und Navigation, nicht auf Lernerfolge oder motivationale Wirkungen.",1.0,"Die Entwicklung der Moodle-Plugins ('Persönlicher Schreibtisch' und 'Slider') steht im Vordergrund der Publikation. Diese Plugins wurden eigens für viaMINT entwickelt und erfüllen Funktionen, die zuvor in dieser Form nicht realisierbar waren (z.B. individuelle Modulempfehlungen, sequentielle Darstellung von Lernelementen).",0.0,"Die Publikation nutzt Moodle als allgemeine Bildungstechnologie, die jedoch durch die entwickelten Plugins erweitert wird. Da die Plugins selbst Forschungssoftware darstellen, steht deren Entwicklung im Vordergrund. Moodle als Basisplattform nimmt eine untergeordnete Rolle ein und wird nicht als eigenständige Bildungstechnologie evaluiert."
707,WHELP: Web-Based Holistic E-Learning Platform,"Sven Hricaj, Luigi Lo Iacono, Hoai Viet Nguyen, Marc Skutnik, Annette Ricke, and Sven Wagner",2015,,,,317.pdf,,,,,,,,,,,,,,,1,"Die Publikation stellt WHELP vor, eine webbasierte E-Learning-Plattform, die explizit für den Forschungs- und Lehrzweck im Bereich der Informatikausbildung entwickelt wurde. Sie umfasst Quellcode-Editoren, Feedback-Systeme, statistische Analysemodule und kollaborative Werkzeuge, die als Forschungssoftware im Sinne der Definition gelten.",1,"Die Publikation beschreibt den Einsatz von WHELP im Wintersemester 2013/2014 mit über 120 Studierenden und bewertet dessen Nutzung. Es wird berichtet, dass Studierende und Lehrende die Plattform positiv aufnahmen und bevorzugten. Zudem werden Verbesserungsvorschläge für zukünftige Entwicklungen gemacht, was auf eine Evaluation hindeutet.",1.0,"Die Publikation bezieht sich konkret auf das Lehr-Lern-Setting der Veranstaltung 'Informatik 1' im Bachelorstudiengang Medientechnik an der TH Köln. Es wird beschrieben, wie WHELP in diesem Setting eingesetzt wurde, um Lehr- und Lernprozesse zu unterstützen.",1.0,"Die Publikation betont, wie WHELP den Lehr-Lern-Prozess vereinfacht, z.B. durch die Bereitstellung einer integrierten Umgebung ohne Installationsaufwand, Echtzeit-Feedback, statistische Analysen und kollaborative Werkzeuge. Diese Funktionen zielen darauf ab, organisatorische Abläufe zu erleichtern und die Rahmenbedingungen der Lehre zu verbessern.",0.0,"Obwohl die Publikation die positiven Rückmeldungen der Studierenden erwähnt, wird nicht explizit auf die Messung kognitiver, motivationaler oder affektiver Effekte eingegangen. Die Evaluation beschränkt sich auf die Nutzungserfahrung und Zufriedenheit, ohne vertiefte Analyse der Lernwirkungen. Daher wird dieses Paradigma mit 0 annotiert.",1.0,"Die Entwicklung von WHELP steht im Vordergrund der Publikation. Es wird eine neue, webbasierte Plattform vorgestellt, die spezifische Funktionen (z.B. browserbasierte Code-Editoren, kollaboratives Arbeiten, Echtzeit-Feedback) bietet, die zuvor in dieser Form nicht verfügbar waren. Die Plattform wurde eigens für den Einsatz in der Lehre entwickelt.",-1.0,"Die Publikation beschreibt keine allgemeine Bildungstechnologie, sondern eine spezifisch für den Forschungs- und Lehrkontext entwickelte Plattform (WHELP). Daher ist dieses Paradigma nicht relevant und wird mit -1 annotiert."
708,Bewertung webbasierter Dienste für den Einsatz im schuli-schen Kontext  ein Kriterienkatalog,Dagmar Oertel und Bianca Preißler,2015,,,,321.pdf,,,,,,,,,,,,,,,0,"Die Publikation stellt keinen Quellcode, Algorithmen, Skripte oder ausführbare Dateien vor, die zu einem Forschungszweck erstellt wurden. Stattdessen wird ein Kriterienkatalog zur Bewertung bestehender webbasierter Dienste entwickelt.",1,"Die Publikation evaluiert bestehende webbasierte Dienste (z. B. LearningApps, GeoGebra) anhand eines entwickelten Kriterienkatalogs, um deren Eignung für den schulischen Kontext zu bewerten.",1.0,"Die Publikation bezieht sich explizit auf den schulischen Kontext und die Nutzung digitaler Dienste im Unterricht, also auf ein konkretes Lehr-Lern-Setting.",1.0,"Der Fokus liegt auf der Vereinfachung organisatorischer Abläufe (z. B. Single Sign-on-Portal, Nutzerverwaltung, Datenschutzprüfung) und der Entlastung von Lehrenden, um den Einsatz digitaler Medien im Unterricht zu erleichtern.",0.0,"Die Effekte der Dienste auf Lernende (z. B. Wissenserwerb, Motivation) werden nicht direkt gemessen, sondern nur implizit als Ziel des Einsatzes digitaler Medien erwähnt. Der Schwerpunkt liegt auf der organisatorischen und technischen Eignung der Dienste.",-1.0,"Es wird keine neue Forschungssoftware entwickelt, sondern bestehende Dienste bewertet. Daher ist dieses Paradigma nicht relevant.",1.0,"Die Publikation beschäftigt sich mit der Anwendung allgemeiner Bildungstechnologien (z. B. webbasierte Dienste wie LearningApps, GeoGebra), die nicht spezifisch für Forschungszwecke entwickelt wurden, sondern im Zuge der Digitalisierung für Lehr-Lern-Prozesse genutzt werden."
709,"Aufwand und Nutzen parametrisierbarer, pfadbasierter Aufgaben","Nils Schwinning, Melanie Schypula, Michael Striewe und Michael Goedicke",2015,,,,325.pdf,,,,,,,,,,,,,,,1,"Die Publikation beschreibt das E-Assessment-System JACK, das speziell für die Erstellung parametrisierbarer, pfadbasierter Aufgaben entwickelt wurde. Dies umfasst Quellcode, Algorithmen und ausführbare Komponenten, die zu Forschungszwecken erstellt wurden.",1,"Die Publikation evaluiert den Aufwand und Nutzen der in JACK implementierten pfadbasierten Aufgaben. Es werden Anwendungserfahrungen, zeitlicher Aufwand für die Erstellung und didaktischer Nutzen diskutiert.",1.0,"Die Publikation bezieht sich auf konkrete Lehr-Lern-Settings in verschiedenen Vorlesungen (z.B. Deskriptive Statistik, Induktive Statistik, Mikroökonomik) an der Universität Duisburg-Essen mit großen Teilnehmerzahlen.",1.0,"Die Publikation thematisiert explizit die Vereinfachung organisatorischer Abläufe durch die Nutzung von JACK, z.B. die Entlastung der Lehrenden durch automatisierte Feedbacks und die Generierung individueller Aufgaben. Dies erleichtert die Gestaltung des Lehr-Lern-Prozesses.",0.0,"Obwohl der didaktische Nutzen der Aufgaben diskutiert wird, liegt der Fokus nicht auf der direkten Messung von Effekten auf die Lernenden (z.B. Wissenserwerb, Motivation). Es wird eher der Aufwand und die Adaptivität der Aufgaben betrachtet, nicht aber kognitive oder affektive Wirkungen explizit evaluiert.",1.0,"Die Entwicklung des neuen Aufgabentyps für das E-Assessment-System JACK steht im Vordergrund. Es wird ein Konzept vorgestellt, das Funktionen erfüllt (z.B. adaptive Pfade, Parametrisierung), die zuvor in dieser Form nicht realisierbar waren.",0.0,"Obwohl allgemeine Bildungstechnologien wie MOODLE oder QTI-Standard erwähnt werden, liegt der Fokus der Publikation auf der spezifischen Forschungssoftware JACK. Die Nutzung allgemeiner Bildungstechnologien ist nicht der Hauptgegenstand der Untersuchung."
710,Linked Data Driven Visual Analytics for Tracking Learners in a PLE,"Senaid Salkic, Selver Softic, Behnam Taraghi, and Martin Ebner",2015,,,,329.pdf,,,,,,,,,,,,,,,1,"Die Publikation beschreibt die Entwicklung und Implementierung einer analytischen Anwendung sowie die semantische Modellierung von Daten mittels Ontologien (z.B. Activities Ontology) und Linked Data (RDF, SPARQL). Dies umfasst Quellcode-Dateien, Algorithmen und Skripte zur Datenverarbeitung und Visualisierung, die explizit für den Forschungszweck der Analyse von Lernverhalten in einem PLE erstellt wurden.",0,"Die Publikation stellt die geplante Implementierung und Methodik der analytischen Anwendung vor, jedoch wird keine systematische Evaluation der Forschungssoftware selbst (z.B. Usability, Performance, Genauigkeit) beschrieben. Es werden lediglich vorläufige Ergebnisse der Datenvisualisierung gezeigt, aber keine Evaluationsmethoden oder -ergebnisse im Sinne einer Softwarebewertung.",1.0,"Die Publikation bezieht sich konkret auf das Lehr-Lern-Setting der 'Personal Learning Environment (PLE)' an der TU Graz, in dem Studierende und Lehrende Widgets nutzen. Die Analyse des Nutzerverhaltens und der Widget-Nutzung zielt darauf ab, das Lernumfeld zu verbessern, was ein spezifisches Lehr-Lern-Setting darstellt.",0.0,"Die Publikation thematisiert zwar die Vereinfachung der Datenanalyse und Visualisierung von Lernprozessen, jedoch steht nicht die organisatorische Erleichterung des Lehr-Lern-Settings (z.B. Entlastung von Lehrenden) im Vordergrund. Der Fokus liegt eher auf der technischen Umsetzung und der Gewinnung von Erkenntnissen aus den Daten, nicht auf der direkten Verbesserung von Abläufen.",0.0,"Die Publikation erwähnt die Möglichkeit, Nutzerinteressen oder Ähnlichkeiten zwischen Lernenden zu identifizieren, jedoch werden keine konkreten Effekte auf kognitive, motivationale oder affektive Aspekte der Lernenden gemessen. Die Analyse bleibt auf der Ebene von Nutzungsdaten und impliziten Rückschlüssen, ohne direkte Messung von Lernerfolgen oder -erfahrungen.",1.0,"Der Schwerpunkt der Publikation liegt auf der Entwicklung einer neuen analytischen Anwendung, die Linked Data und semantische Modellierung nutzt, um Lernverhalten in einem PLE zu tracken und zu visualisieren. Diese Software erfüllt Funktionen, die zuvor in dieser Form nicht realisierbar waren, und wird explizit als neuartiger Ansatz vorgestellt.",-1.0,"Die Publikation beschreibt keine allgemeine Bildungstechnologie, sondern eine spezifisch für den Forschungszweck entwickelte Softwarelösung (Forschungssoftware). Es wird keine bestehende, breit verfügbare Technologie (z.B. LMS, Standard-Visualisierungstools) eingesetzt, sondern ein eigens entworfenes System."
711,Browserbasierte Programmierung und Interaktion mit Arduino-Aufbauten im Bereich Elektrotechnik,Michael Ebert und Wolfram Haupt,2015,,,,333.pdf,,,,,,,,,,,,,,,1,"Die Publikation beschreibt die Entwicklung einer webbasierten Simulation von Arduino-Aufbauten mit interaktiven Elementen (z.B. Schalter, LEDs) und einer Python-Bibliothek zur Steuerung. Dies stellt eine für Forschungszwecke erstellte Software dar, die Quellcode, Algorithmen und ausführbare Komponenten umfasst.",1,"Die Publikation plant eine Evaluation der entwickelten Software im Wintersemester 2015, wobei der Fokus auf der Motivation und dem Interesse der Studierenden liegt. Dies deutet auf eine intendierte Evaluation der Forschungssoftware hin.",1.0,"Die Publikation bezieht sich konkret auf die Lehrveranstaltung 'Programmieren 1' mit Python an der Hochschule Coburg und beschreibt den Einsatz der entwickelten Simulation in Vorlesungen, Übungen und für das Selbststudium. Damit liegt ein klar definiertes Lehr-Lern-Setting vor.",1.0,"Die Publikation betont, dass der Einsatz der virtuellen Hardware den organisatorischen Aufwand reduziert (z.B. keine physische Hardwareverteilung) und die Integration praxisnaher Beispiele in Vorlesungen und Übungen erleichtert. Dies zeigt einen expliziten Fokus auf die Vereinfachung des Lehr-Lern-Prozesses.",1.0,Die geplante Evaluation im Wintersemester 2015 zielt explizit auf motivationale Wirkungen (Interesse der Studierenden) und die fachliche Einordnung des Programmierens ab. Zudem wird die Steigerung des Lernerfolgs durch anschauliche Beispiele als Ziel genannt.,1.0,"Die Publikation stellt die Entwicklung einer neuen Forschungssoftware (webbasierte Arduino-Simulation mit interaktiven Elementen) in den Vordergrund, die zuvor so nicht realisierbar war. Der Fokus liegt auf der Implementierung und den technischen Details der Software.",0.0,"Die Publikation verwendet zwar allgemeine Technologien wie Browser und Python, der Hauptfokus liegt jedoch auf der eigens entwickelten Forschungssoftware (Arduino-Simulation). Daher spielt das Bildungstechnologie-Paradigma eine untergeordnete, aber implizite Rolle (z.B. durch den Einsatz von interaktiven eBooks)."
712,Das Studierenden-App Projekt StApps,Andreas Lehmann und Richard Huber,2015,,,,337.pdf,,,,,,,,,,,,,,,1,"Die Publikation beschreibt die Entwicklung der Studierenden-App 'StApps', die als generische Middleware (Viadrina-Core) und mit spezifischen Konnektoren für universitäre Service-Systeme fungiert. Dies umfasst Quellcode, Algorithmen, Schnittstellen und eine Entwicklungsumgebung, die explizit für den Forschungs- und Praxiszweck der Hochschulkoordination erstellt wurde.",0,"Obwohl ein funktionstüchtiger Prototyp der App im Google PlayStore und Apple iTunes verfügbar ist und laufend verbessert wird, findet keine systematische Evaluation der Software im Sinne einer Messung von Effekten (z.B. Nutzerfeedback, Usability-Tests oder Lernerfolgsanalysen) statt. Es wird lediglich die technische Umsetzung und Koordination beschrieben.",0.0,"Die Publikation fokussiert sich auf die Entwicklung und Implementierung einer Studierenden-App zur Verbesserung der Hochschul-Infrastruktur und Service-Angebote. Es geht nicht um ein konkretes Lehr-Lern-Setting, sondern um die technische und organisatorische Bereitstellung von Informationen und Services für Studierende.",1.0,"Die Publikation verfolgt explizit das Ziel, organisatorische Abläufe und die Kommunikation zwischen verschiedenen Hochschul-Services zu vereinfachen. Durch die Standardisierung der Middleware (Viadrina-Core) und die zentrale Bereitstellung von Daten wird die Organisation des 'Student Lifecycle' erleichtert. Dies steht im Vordergrund der beschriebenen Softwareentwicklung.",-1.0,"Es werden keine Effekte der Software auf die Lernenden (z.B. kognitive, motivationale oder affektive Wirkungen) gemessen oder diskutiert. Der Fokus liegt auf der technischen und organisatorischen Infrastruktur, nicht auf Lernerfolgen oder -erfahrungen.",1.0,"Die Entwicklung der Forschungssoftware 'StApps' steht im Mittelpunkt der Publikation. Es wird eine neue, generische Middleware (Viadrina-Core) mit spezifischen Konnektoren und einer offenen Entwicklungsumgebung geschaffen, die zuvor in dieser Form nicht existierte. Der Designprozess und die technische Umsetzung werden detailliert beschrieben.",0.0,"Obwohl die App auf bestehenden Technologien (z.B. AngularJS, Ionic, git) aufbaut, wird diese Technologie nicht als allgemeine Bildungstechnologie eingesetzt, sondern als Teil einer neu entwickelten Forschungssoftware. Der Fokus liegt auf der Eigenentwicklung, nicht auf der Anwendung bereits verfügbarer digitaler Tools."
713,Ein Fragetyp für Programmieraufgaben als Erweiterung des Learning-Management-Systems ILIAS,Manuel Molina Madrid und Matthias Lohmann,2015,,,,341.pdf,,,,,,,,,,,,,,,1,"Die Publikation stellt ein Plugin für das LMS ILIAS vor, das als Fragetyp für Programmieraufgaben entwickelt wurde. Dieses Plugin umfasst Quellcode, Algorithmen und eine XML-basierte Schnittstelle zu einem Bewertungssystem, was als Forschungssoftware im Sinne der Definition gilt.",0,"Obwohl die Usability-Evaluationen mit Lehrenden und Lernenden geplant sind, wird in der Publikation keine durchgeführte Evaluation der Forschungssoftware berichtet. Es wird lediglich der Entwicklungsstand und die geplante Nutzung beschrieben.",1.0,"Die Publikation bezieht sich konkret auf den Programmierkurs der Universität zu Köln, der als Pflichtveranstaltung mit hohen Teilnehmerzahlen in verschiedenen Studiengängen angeboten wird. Es wird ein spezifisches Lehr-Lern-Setting beschrieben, in dem das Plugin eingesetzt werden soll.",1.0,"Die Publikation betont die Vereinfachung des Lehr-Lern-Prozesses durch die Integration des Plugins in ILIAS. Es wird beschrieben, wie organisatorische Abläufe (z.B. automatisierte Übungsmöglichkeiten, Vermeidung von Medienbrüchen) erleichtert und Lehrende entlastet werden sollen.",0.0,"Obwohl die Rückmeldung an Studierende (z.B. Syntaxfehler, Kompilierungsergebnisse) erwähnt wird, liegt der Fokus nicht auf der Messung kognitiver, motivationaler oder affektiver Effekte. Eine explizite Evaluation der Lernwirksamkeit ist nicht beschrieben, aber implizit könnte die Selbstständigkeit der Studierenden beim Debuggen als geringfügiger Effekt interpretiert werden.",1.0,"Die Entwicklung des Fragetyps für Programmieraufgaben als Plugin für ILIAS steht im Vordergrund. Es wird eine neue Funktionalität geschaffen, die zuvor in dieser Form nicht verfügbar war (z.B. Syntax-Highlighting, automatische Einrückung, Kompilierung innerhalb des LMS).",0.0,"ILIAS selbst ist eine allgemeine Bildungstechnologie, aber die Publikation fokussiert auf die Entwicklung eines spezifischen Plugins (Forschungssoftware) und nicht auf die Anwendung einer bestehenden Technologie ohne Forschungsbezug. Der Einsatz von ILIAS wird als Rahmenbedingung beschrieben, nicht als zentraler Evaluationsgegenstand."
714,ASiST: Assistent für das Studieren  Hochschulübergrei-fender Betrieb einer Informations-und Service-App als Open-Source-Lösung,Sven Morgner und Yvonne Winkelmann,2015,,,,345.pdf,,,,,,,,,,,,,,,1,"Die Publikation beschreibt die ASiST-App, die als Open-Source-Lösung entwickelt wurde und Quellcode, Module sowie eine Server-Infrastruktur umfasst. Diese Software wurde explizit für den Forschungs- und Anwendungszweck im Hochschulkontext erstellt.",0,"Obwohl die App im Einsatz beschrieben wird und Anklang bei Studierenden findet, gibt es keine systematische Evaluation der Software im Sinne einer wissenschaftlichen Überprüfung ihrer Wirkung oder Effektivität. Es werden Nutzungserfahrungen und Akzeptanz erwähnt, aber keine strukturierte Evaluation.",1.0,"Die Publikation bezieht sich auf konkrete Lehr-Lern-Settings, insbesondere auf die Nutzung der App im Hochschulalltag, z.B. für Feedback in Vorlesungen, Stundenplanintegration oder Campus-Navigation. Diese Funktionen sind direkt in Lehr- und Lernprozesse eingebunden.",1.0,"Die ASiST-App zielt explizit darauf ab, organisatorische Abläufe im Hochschulkontext zu vereinfachen (z.B. Stundenplan, Campus-Navigation, Feedback in Vorlesungen). Die Entlastung der Lehrenden und die Verbesserung der Rahmenbedingungen der Lehre stehen im Vordergrund.",0.0,"Obwohl die App für Studierende entwickelt wurde und deren Nutzung beschrieben wird, gibt es keine explizite Messung von Effekten auf die Lernenden (z.B. Wissenserwerb, Motivation). Die Nutzungserfahrungen und Akzeptanz deuten implizit auf positive Effekte hin, aber eine systematische Untersuchung fehlt.",1.0,"Die Entwicklung der ASiST-App steht im Mittelpunkt der Publikation. Es wird beschrieben, wie die Software modular aufgebaut wurde, um neue Funktionen zu ermöglichen, die zuvor nicht realisierbar waren (z.B. hochschulübergreifende Nutzung, Anpassung an individuelle Bedürfnisse).",-1.0,"Die ASiST-App ist keine allgemeine Bildungstechnologie, sondern eine spezifisch für den Forschungs- und Anwendungszweck entwickelte Software. Daher trifft dieses Paradigma nicht zu."
715,"Vom Web 1.0 zum Web 2.0, von Small zu Fat von Moodle zu mooin, MOOCs make the LMS happy","Andreas Wittke, Anja Lorenz, Thomas Muschal, Jan Rieger und Miriam Kunst",2015,,,,349.pdf,,,,,,,,,,,,,,,1,"Die Publikation beschreibt die Entwicklung der MOOC-Plattform 'mooin', die auf dem Open-Source-LMS Moodle aufbaut und umfangreiche Anpassungen sowie Erweiterungen für die Durchführung von MOOCs umfasst. Diese Anpassungen und Erweiterungen stellen Forschungssoftware im Sinne von Quellcode-Anpassungen und neuen Funktionalitäten dar.",0,"Obwohl erste Live-Daten und Erfahrungen mit der Plattform vorgestellt werden, liegt der Fokus nicht auf einer systematischen Evaluation der Software selbst, sondern auf der Demonstration und Beschreibung der Plattform und ihrer Funktionen.",1.0,"Die Publikation behandelt konkret die Entwicklung und Anwendung der MOOC-Plattform 'mooin' in einem Lehr-Lern-Setting, insbesondere im Rahmen der Durchführung von sechs MOOCs an der Fachhochschule Lübeck.",0.0,"Es gibt Hinweise darauf, dass die Plattform die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert (z.B. durch Integration von Videos, Quizzes und Badges), jedoch steht dies nicht explizit im Vordergrund der Publikation. Daher wird dies als implizit vorhanden annotiert.",0.0,"Die Publikation erwähnt motivationale Elemente wie Badges und die Nutzung von Social-Network-Kanälen, jedoch wird keine explizite Messung der Effekte auf die Lernenden (z.B. Wissenserwerb, Motivation) durchgeführt. Daher wird dies als implizit vorhanden annotiert.",1.0,"Der Fokus der Publikation liegt auf der Entwicklung und Anpassung der MOOC-Plattform 'mooin', einschließlich der Design-Strategie ('Fat Media') und der Integration neuer Funktionalitäten wie Capira für interaktive Videos. Dies entspricht dem designorientierten Paradigma.",0.0,"Die Publikation nutzt Moodle als bestehende Bildungstechnologie und erweitert diese. Da Moodle jedoch nicht spezifisch für Forschungszwecke entwickelt wurde, sondern eine allgemeine Bildungstechnologie darstellt, ist dieses Paradigma implizit vorhanden."
