id,title,authors,year,start_page,end_page,subject,filename,editors,doi,isbn,issn,proceeding_title,series_title,publisher,publication_place,conference_date,conference_location,session_title,publication_type,language,peer_review_status,label_forschungssoftware,label_forschungssoftware_erklärung,label_software_evaluation,label_software_evaluation_erklärung,label_lehr_lern_setting,label_lehr_lern_setting_erklärung,label_prozess_paradigma,label_prozess_paradigma_erklärung,label_lernende_paradigma,label_lernende_paradigma_erklärung,label_design_paradigma,label_design_paradigma_erklärung,label_bildungstechnologie_paradigma,label_bildungstechnologie_paradigma_erklärung
525,Entwicklung von Software zur Exploration im Bildungskontext,"Brinda, Torsten; Hoffmann, Andreas",2004,343.0,354.0,,GI.-.Proceedings.52-30.pdf,"Engels, Gregor; Seehusen, Silke",,3-88579-381-4,1617-5468,DeLFI 2004: Die 2. e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-52",Gesellschaft für Informatik e.V.,Bonn,6.-8. September 2004,Paderborn,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung von Software zur Exploration im Bildungskontext, was auf die Erstellung von Forschungssoftware hinweist.",1,Die Publikation evaluiert die entwickelte Software durch die Durchführung von Fallstudien und die Analyse ihrer Ergebnisse.,1.0,"Die Publikation konzentriert sich auf die Anwendung der entwickelten Software in konkreten Lehr-Lern-Settings, wie z.B. im Informatikunterricht.",1.0,"Die Publikation zeigt, wie die entwickelte Software den Lehr-Lern-Prozess vereinfachen kann, indem sie die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",1.0,"Die Publikation untersucht die Effekte der entwickelten Software auf die Lernenden, wie z.B. die Förderung von explorativem Lernen und die Verbesserung der Lernergebnisse.",1.0,"Die Publikation konzentriert sich auf die Entwicklung von neuen Software-Tools, die spezifische Funktionen für den Lehr-Lern-Prozess erfüllen.",-1.0,Die Publikation konzentriert sich auf die Entwicklung von spezifischer Forschungssoftware und nicht auf die Anwendung allgemeiner Bildungstechnologien.
526,Lüüd liehrn tohoop schrieven: Integration einer Wiki-Sicht in ein raumbasiertes CSCW/L-System  – Anforderungen und Umsetzung,"Bopp, Thomas; Hampel, Thorsten; Vitt, Silke",2005,23.0,34.0,,GI-Proceedings.66-4.pdf,"Haake, Jörg M.; Lucke, Ulrike; Tavangarian, Djamshid",,3-88579-395-4,1617-5468,DeLFI 2005: 3. Deutsche e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-66",Gesellschaft für Informatik e.V.,Bonn,13.-16. September 2005,Rostock,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Integration von Wiki-Technologien in das Paderborner sTeam-System zur kooperativen Wissensorganisation, was als Forschungssoftware im Sinne von Definition 1) gilt.",1,Die Publikation evaluiert die Forschungssoftware durch die Darstellung von Anforderungen und der Implementierung auf Basis eines Open Source CSCW-Systems.,1.0,"Die Publikation geht um ein konkretes Lehr-Lern-Setting, nämlich die Integration von Wiki-Technologien in die Lehre.",1.0,"Die Publikation vereinfacht den Lehr-Lern-Prozess durch die Forschungssoftware, indem sie die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",1.0,"Die Publikation misst die Effekte der Forschungssoftware auf die Lernenden, indem sie die Akzeptanz und die Motivation der Studierenden untersucht.",1.0,"Die Publikation entwickelt neue Forschungssoftware, indem sie die Wiki-Technologien in das sTeam-System integriert.",0.0,"Die Publikation verwendet zwar Bildungstechnologie, aber die Hauptfokus liegt auf der Entwicklung und Evaluation von Forschungssoftware."
527,Ein Wiki als Lernumgebung? Überlegungen und Erfahrungen aus schulischer Sicht,"Jonietz, Daniel",2005,35.0,44.0,,GI-Proceedings.66-5.pdf,"Haake, Jörg M.; Lucke, Ulrike; Tavangarian, Djamshid",,3-88579-395-4,1617-5468,DeLFI 2005: 3. Deutsche e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-66",Gesellschaft für Informatik e.V.,Bonn,13.-16. September 2005,Rostock,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt den Einsatz eines Wikis als Lernumgebung, aber es wird keine spezifische Forschungssoftware erstellt oder verwendet.",1,Die Publikation evaluiert den Einsatz des Wikis als Lernumgebung und diskutiert dessen Effektivität und Herausforderungen.,1.0,"Die Publikation beschreibt den Einsatz des Wikis in einem konkreten Lehr-Lern-Setting, nämlich im Informatikunterricht an einer Schule.",1.0,"Die Publikation diskutiert, wie das Wiki den Lehr-Lern-Prozess vereinfacht und verbessert, indem es die Organisation und Gestaltung des Unterrichts erleichtert.",0.0,"Die Publikation diskutiert nicht direkt die Effekte des Wikis auf die Lernenden, aber es werden einige Anmerkungen über die Verbesserung der Kommunikation und des Lernens gemacht.",-1.0,"Die Publikation beschreibt nicht die Entwicklung neuer Forschungssoftware, sondern den Einsatz eines bestehenden Wikis.",1.0,"Die Publikation beschreibt den Einsatz eines Wikis als allgemeine Bildungstechnologie, die nicht spezifisch für einen Forschungszweck entwickelt wurde, sondern im Zuge einer gesellschaftlichen oder technologischen Entwicklung verfügbar geworden ist."
528,Verteilte Softwarepraktika mit der Projektmethode,"Schümmer, Till; Lukosch, Stephan; Haake, Jörg M.",2005,45.0,56.0,,GI-Proceedings.66-6.pdf,"Haake, Jörg M.; Lucke, Ulrike; Tavangarian, Djamshid",,3-88579-395-4,1617-5468,DeLFI 2005: 3. Deutsche e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-66",Gesellschaft für Informatik e.V.,Bonn,13.-16. September 2005,Rostock,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt die Anwendung der Projektmethode in einem verteilten Softwarepraktikum und die Unterstützung durch die kooperative Lernumgebung CURE, aber es wird keine spezifische Forschungssoftware erstellt oder verwendet.",1,"Die Publikation evaluiert die Anwendung der Projektmethode in einem verteilten Softwarepraktikum und die Unterstützung durch die kooperative Lernumgebung CURE, indem sie die Erfahrungen aus zwei Praktika präsentiert und die Ergebnisse diskutiert.",1.0,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich ein verteiltes Softwarepraktikum, und beschreibt die Anwendung der Projektmethode und die Unterstützung durch die kooperative Lernumgebung CURE.",1.0,"Die Publikation vereinfacht den Lehr-Lern-Prozess durch die Anwendung der Projektmethode und die Unterstützung durch die kooperative Lernumgebung CURE, indem sie die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",1.0,"Die Publikation misst die Effekte der Anwendung der Projektmethode und der Unterstützung durch die kooperative Lernumgebung CURE auf die Lernenden, indem sie die Ergebnisse der Praktika präsentiert und die Lernziele diskutiert.",0.0,"Die Publikation beschreibt die Anwendung der Projektmethode und die Unterstützung durch die kooperative Lernumgebung CURE, aber es wird keine neue Forschungssoftware entwickelt.",1.0,"Die Publikation verwendet eine allgemeine Bildungstechnologie, nämlich die kooperative Lernumgebung CURE, die nicht eigens für einen konkreten Forschungszweck entwickelt wurde, sondern im Zuge einer gesellschaftlichen oder technologischen Entwicklung verfügbar geworden ist und nun in einem Bildungskontext angewendet wird."
529,Kontextuelle Kooperation – Unterstützung kooperativen Lernens auf Basis des Kontextes,"Wessner, Martin",2005,57.0,68.0,,GI-Proceedings.66-7.pdf,"Haake, Jörg M.; Lucke, Ulrike; Tavangarian, Djamshid",,3-88579-395-4,1617-5468,DeLFI 2005: 3. Deutsche e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-66",Gesellschaft für Informatik e.V.,Bonn,13.-16. September 2005,Rostock,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung und Erprobung einer Kooperationsplattform als Teil der L³-Lernplattform, die speziell für den Einsatz in virtuellen Lernumgebungen konzipiert wurde.",1,"Die Publikation evaluiert die Kooperationsplattform hinsichtlich ihrer Fähigkeit, kooperatives Lernen zu unterstützen und die Integration individuellen und kooperativen Lernens zu erleichtern.",1.0,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die virtuelle Lernumgebung, in der die Kooperationsplattform eingesetzt wird.",1.0,"Die Publikation zeigt, wie die Kooperationsplattform den Lehr-Lern-Prozess vereinfacht, indem sie die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",0.0,"Die Publikation erwähnt die Effekte der Kooperationsplattform auf die Lernenden, aber dies ist nicht der Hauptschwerpunkt der Arbeit.",1.0,"Die Publikation beschreibt die Entwicklung der Kooperationsplattform und zeigt, wie diese neue Funktionen und Möglichkeiten für das kooperative Lernen bietet.",0.0,"Die Publikation verwendet zwar Bildungstechnologie, aber dies ist nicht der Hauptschwerpunkt der Arbeit, sondern vielmehr ein Mittel zum Zweck, um das kooperative Lernen zu unterstützen."
530,Konzeption und Evaluation von CSCL-basierten Seminaren,"Nohr, Holger",2005,69.0,80.0,,GI-Proceedings.66-8.pdf,"Haake, Jörg M.; Lucke, Ulrike; Tavangarian, Djamshid",,3-88579-395-4,1617-5468,DeLFI 2005: 3. Deutsche e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-66",Gesellschaft für Informatik e.V.,Bonn,13.-16. September 2005,Rostock,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt die Konzeption und Evaluation von CSCL-basierten Seminaren, aber es wird keine spezifische Forschungssoftware vorgestellt oder entwickelt.",1,Die Publikation evaluiert die Wirksamkeit von CSCL-Systemen und -Umgebungen im Rahmen von Lehrveranstaltungen.,1.0,Die Publikation konzentriert sich auf die Konzeption und Evaluation von CSCL-basierten Seminaren in einem Hochschulsetting.,1.0,"Die Publikation untersucht, wie CSCL-Systeme und -Umgebungen den Lehr-Lern-Prozess vereinfachen und verbessern können.",1.0,"Die Publikation evaluiert die Auswirkungen von CSCL-Systemen und -Umgebungen auf die Lernenden, insbesondere ihre Akzeptanz und Zufriedenheit.",0.0,"Die Publikation beschreibt die Konzeption und Evaluation von CSCL-basierten Seminaren, aber es wird keine neue Forschungssoftware entwickelt.",1.0,"Die Publikation verwendet allgemeine Bildungstechnologien wie Livelink und Smart Boards, die nicht spezifisch für einen Forschungszweck entwickelt wurden."
531,Die Moderation asynchroner CSCL-Prozesse,"Kienle, Andrea; Ritterskamp, Carsten",2005,81.0,92.0,,GI-Proceedings.66-9.pdf,"Haake, Jörg M.; Lucke, Ulrike; Tavangarian, Djamshid",,3-88579-395-4,1617-5468,DeLFI 2005: 3. Deutsche e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-66",Gesellschaft für Informatik e.V.,Bonn,13.-16. September 2005,Rostock,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung und Anwendung von KOLUMBUS 2, einer kollaborativen Lernumgebung, die als Forschungssoftware gelten kann.",1,Die Publikation evaluiert die Wirksamkeit von KOLUMBUS 2 in einem konkreten Lehr-Lern-Setting und untersucht die Auswirkungen der Software auf die Lernenden.,1.0,"Die Publikation beschreibt ein konkretes Lehr-Lern-Setting, in dem KOLUMBUS 2 eingesetzt wird, um die Zusammenarbeit von Studierenden zu unterstützen.",1.0,"Die Publikation zeigt, wie KOLUMBUS 2 den Lehr-Lern-Prozess vereinfacht, indem es die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",1.0,"Die Publikation untersucht die Auswirkungen von KOLUMBUS 2 auf die Lernenden, insbesondere ihre Beteiligung und ihre Wahrnehmung des Lehr-Lern-Prozesses.",1.0,"Die Publikation beschreibt die Entwicklung von KOLUMBUS 2 und zeigt, wie die Software neue Funktionen und Möglichkeiten für die Unterstützung von Lehr-Lern-Prozessen bietet.",0.0,Die Publikation konzentriert sich auf die spezifische Forschungssoftware KOLUMBUS 2 und nicht auf allgemeine Bildungstechnologien.
532,Mehr Flexibilität bei Rapid E-Learning – Plattformunabhängige Repräsentation aller Kursdaten,"Gutbrod, Martin; Werner, Christian; Fischer, Stefan",2005,93.0,104.0,,GI-Proceedings.66-10.pdf,"Haake, Jörg M.; Lucke, Ulrike; Tavangarian, Djamshid",,3-88579-395-4,1617-5468,DeLFI 2005: 3. Deutsche e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-66",Gesellschaft für Informatik e.V.,Bonn,13.-16. September 2005,Rostock,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt ein XML-basiertes Konzept für ein Zwischenformat zur Speicherung und zum Austausch von elektronischen Lernmaterialien, das als Forschungssoftware interpretiert werden kann.",0,"Die Publikation beschreibt das Konzept und die Implementierung des XML-basierten Zwischenformats, aber es wird keine Evaluation der Forschungssoftware durchgeführt.",1.0,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Erstellung von E-Learning-Kursen und die Verwendung von Lernplattformen.",1.0,"Die Publikation zeigt, wie das XML-basierte Zwischenformat den Lehr-Lern-Prozess vereinfachen kann, indem es die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",-1.0,"Die Publikation geht nicht auf die Effekte der Forschungssoftware auf die Lernenden ein, wie z.B. kognitive, motivationale oder affektive Wirkungen.",1.0,"Die Publikation beschreibt die Entwicklung des XML-basierten Zwischenformats und zeigt, wie es neue Funktionen erfüllt, die so zuvor noch nicht realisierbar gewesen sind.",0.0,"Die Publikation verwendet allgemeine Bildungstechnologien wie XML und XSLT, aber diese werden nicht als Hauptfokus der Publikation betrachtet."
533,Automatisierte Augmentierung von Lernobjekten in einer semantischen Interpretationsschicht der HyLOS Plattform,"Engelhardt, Michael; Hildebrand, Arne; Schmidt, Thomas",2005,105.0,116.0,"Educational Content Management, LOM, E-Learning Objects, Semantic Web, Automated Content Classification",GI-Proceedings.66-11.pdf,"Haake, Jörg M.; Lucke, Ulrike; Tavangarian, Djamshid",,3-88579-395-4,1617-5468,DeLFI 2005: 3. Deutsche e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-66",Gesellschaft für Informatik e.V.,Bonn,13.-16. September 2005,Rostock,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung und den Einsatz des Hypermedia Learning Object Systems (HyLOS), einer Forschungssoftware zur Unterstützung von Lehr-Lern-Prozessen.",1,"Die Publikation evaluiert die Funktionalität und den Einsatz von HyLOS, insbesondere im Hinblick auf die automatisierte Lernobjekt-Akquise und Augmentierung.",1.0,"Die Publikation konzentriert sich auf ein konkretes Lehr-Lern-Setting, nämlich die Unterstützung von Lehr-Lern-Prozessen in der Hochschule durch den Einsatz von HyLOS.",1.0,"Die Publikation zeigt, wie HyLOS den Lehr-Lern-Prozess vereinfacht, indem es die Organisation und Gestaltung von Lehr-Lern-Prozessen erleichtert.",0.0,"Die Publikation konzentriert sich nicht direkt auf die Effekte von HyLOS auf die Lernenden, sondern eher auf die Funktionalität und den Einsatz der Software.",1.0,"Die Publikation beschreibt die Entwicklung von HyLOS und zeigt, wie die Software neue Funktionen und Möglichkeiten für die Unterstützung von Lehr-Lern-Prozessen bietet.",0.0,Die Publikation konzentriert sich auf die spezifische Forschungssoftware HyLOS und nicht auf allgemeine Bildungstechnologien.
534,Qualitätssicherung für Metadaten,"Bunschkowski, Maik; Röser, Marc; Schmeck, Hartmut; Tavangarian, Djamshid; Voigt, Denny",2005,117.0,128.0,,GI-Proceedings.66-12.pdf,"Haake, Jörg M.; Lucke, Ulrike; Tavangarian, Djamshid",,3-88579-395-4,1617-5468,DeLFI 2005: 3. Deutsche e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-66",Gesellschaft für Informatik e.V.,Bonn,13.-16. September 2005,Rostock,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschäftigt sich mit der Qualitätssicherung von Metadaten für Lernobjekte, aber es wird keine spezifische Forschungssoftware vorgestellt oder diskutiert.",0,"Die Publikation diskutiert allgemeine Konzepte und Ansätze zur Qualitätssicherung von Metadaten, aber es wird keine spezifische Software evaluiert.",1.0,Die Publikation geht auf die Anwendung von Metadaten in E-Learning-Umfeld ein und diskutiert die Bedeutung von Qualitätssicherung in diesem Kontext.,1.0,Die Publikation diskutiert die Bedeutung von Qualitätssicherung für die Organisation und Gestaltung von Lehr-Lern-Prozessen in E-Learning-Umfeld.,0.0,"Die Publikation geht nicht direkt auf die Wirkung von Metadaten auf die Lernenden ein, sondern konzentriert sich auf die Qualitätssicherung von Metadaten selbst.",0.0,"Die Publikation diskutiert allgemeine Konzepte und Ansätze zur Qualitätssicherung von Metadaten, aber es wird keine spezifische Forschungssoftware entwickelt oder präsentiert.",1.0,"Die Publikation geht auf die Anwendung von Metadaten in E-Learning-Umfeld ein und diskutiert die Bedeutung von Qualitätssicherung in diesem Kontext, wobei allgemeine Bildungstechnologien wie Metadatenstandards und -editoren verwendet werden."
535,Integration von E-Assessment und Content-Management,"Piotrowski, Michael; Rösner, Dietmar",2005,129.0,140.0,,GI-Proceedings.66-13.pdf,"Haake, Jörg M.; Lucke, Ulrike; Tavangarian, Djamshid",,3-88579-395-4,1617-5468,DeLFI 2005: 3. Deutsche e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-66",Gesellschaft für Informatik e.V.,Bonn,13.-16. September 2005,Rostock,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation enthält Forschungssoftware, nämlich das Plone-Produkt LlsMultipleChoice, das für die Integration von Multiple-Choice-Tests in ein Content-Management-System entwickelt wurde.",1,"Die Publikation evaluiert die Forschungssoftware LlsMultipleChoice, indem sie ihre Funktionalität und ihre Anwendung in Lehr-Lern-Settings beschreibt.",1.0,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Verwendung von Multiple-Choice-Tests in der Lehre, und beschreibt, wie LlsMultipleChoice in diesem Setting eingesetzt werden kann.",1.0,"Die Publikation zeigt, wie LlsMultipleChoice den Lehr-Lern-Prozess vereinfacht, indem es die Erstellung, Präsentation und Auswertung von Multiple-Choice-Tests erleichtert.",0.0,"Die Publikation geht nicht direkt auf die Effekte von LlsMultipleChoice auf die Lernenden ein, sondern konzentriert sich auf die Funktionalität und Anwendung der Software.",1.0,"Die Publikation beschreibt die Entwicklung von LlsMultipleChoice und seine Funktionalität, was zeigt, dass die Entwicklung der Software im Vordergrund steht.",0.0,Die Publikation konzentriert sich auf die spezifische Forschungssoftware LlsMultipleChoice und nicht auf allgemeine Bildungstechnologie.
536,WIESELfederation – Content Sharing Ansatz im Rahmen eines offenen Verbundes von Learning Object Repositories,"Rust, Matthias; Flach, Guntram; Petersdorff-Campen, Ralph von",2005,141.0,152.0,,GI-Proceedings.66-14.pdf,"Haake, Jörg M.; Lucke, Ulrike; Tavangarian, Djamshid",,3-88579-395-4,1617-5468,DeLFI 2005: 3. Deutsche e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-66",Gesellschaft für Informatik e.V.,Bonn,13.-16. September 2005,Rostock,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung und den Einsatz von Forschungssoftware, insbesondere des WIESELfederation-Systems, das zur automatischen Föderierung von Lernmodulen aus verteilten Lernobjekt-Repositories dient.",1,"Die Publikation evaluiert die Forschungssoftware WIESELfederation, indem sie ihre Funktionalität und ihre Anwendung in einem konkreten Lehr-Lern-Setting beschreibt.",1.0,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Anwendung von WIESELfederation in einem biologischen Lehr-Lern-Kontext.",1.0,"Die Publikation beschreibt, wie WIESELfederation den Lehr-Lern-Prozess vereinfacht, indem es die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",0.0,"Die Publikation geht nicht explizit auf die Effekte von WIESELfederation auf die Lernenden ein, obwohl sie die möglichen Vorteile für die Lernenden implizit erwähnt.",1.0,"Die Publikation beschreibt die Entwicklung von WIESELfederation, was zeigt, dass die Entwicklung von Forschungssoftware im Vordergrund steht.",0.0,"Die Publikation geht nicht auf die allgemeine Bildungstechnologie ein, sondern konzentriert sich auf die spezifische Forschungssoftware WIESELfederation."
537,Wiederverwendung von Lernressourcen mittels Authoring by Aggregation im ResourceCenter,"Hoermann, Stefan; Rensing, Christoph; Steinmetz, Ralf",2005,153.0,164.0,,GI-Proceedings.66-15.pdf,"Haake, Jörg M.; Lucke, Ulrike; Tavangarian, Djamshid",,3-88579-395-4,1617-5468,DeLFI 2005: 3. Deutsche e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-66",Gesellschaft für Informatik e.V.,Bonn,13.-16. September 2005,Rostock,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt das ResourceCenter, ein digitales Repository für Lernressourcen mit integrierter Autorenumgebung, das als Forschungssoftware entwickelt wurde.",1,"Die Publikation evaluiert die Forschungssoftware ResourceCenter, indem sie die Erfahrungen von medizinischen Fachautoren bei der Nutzung des Systems beschreibt.",1.0,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Erstellung von WBTs (Web-Based Trainings) in der medizinischen Ausbildung.",1.0,"Die Publikation zeigt, wie das ResourceCenter den Lehr-Lern-Prozess durch die Vereinfachung der Organisation und Gestaltung von WBTs erleichtert.",0.0,"Die Publikation erwähnt die Wirkung des ResourceCenters auf die Lernenden nur indirekt, indem sie die positiven Erfahrungen der Autoren bei der Nutzung des Systems beschreibt.",1.0,"Die Publikation beschreibt die Entwicklung des ResourceCenters als Forschungssoftware, die spezifische Funktionen für die Erstellung von WBTs bietet.",0.0,Die Publikation konzentriert sich auf die spezifische Forschungssoftware ResourceCenter und nicht auf allgemeine Bildungstechnologien.
538,Interaktive werkzeugbasierte Entwicklung von mehrsprachigem Lehr- und Lernmaterial,"Joachim, Sam; Bothe, Klaus",2005,165.0,176.0,,GI-Proceedings.66-16.pdf,"Haake, Jörg M.; Lucke, Ulrike; Tavangarian, Djamshid",,3-88579-395-4,1617-5468,DeLFI 2005: 3. Deutsche e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-66",Gesellschaft für Informatik e.V.,Bonn,13.-16. September 2005,Rostock,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt ein Werkzeug zur interaktiven werkzeugbasierten Entwicklung von mehrsprachigem Lehr- und Lernmaterial, das als Forschungssoftware gelten kann.",1,"Die Publikation evaluiert die Forschungssoftware hinsichtlich ihrer Fähigkeit, den Übersetzungsaufwand zu reduzieren und die Präzision bei der Übersetzung zu erhöhen.",1.0,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Entwicklung von Lehr- und Lernmaterialien für einen webbasierenden Software-Engineering-Kurs.",1.0,"Die Publikation zeigt, wie die Forschungssoftware den Lehr-Lern-Prozess vereinfacht, indem sie die Übersetzung von Lehrmaterialien erleichtert und die Wartbarkeit des Materials verbessert.",-1.0,Die Publikation geht nicht auf die Effekte der Forschungssoftware auf die Lernenden ein.,1.0,Die Publikation beschreibt die Entwicklung der Forschungssoftware und ihre Funktionalität.,-1.0,"Die Publikation geht nicht auf die Anwendung von allgemeiner Bildungstechnologie ein, sondern auf die Entwicklung von spezifischer Forschungssoftware."
539,Ansatz zur Definition einer Mustersprache für Lehr-/Lernsysteme,"Harrer, Andreas; Martens, Alke",2005,177.0,188.0,,GI-Proceedings.66-17.pdf,"Haake, Jörg M.; Lucke, Ulrike; Tavangarian, Djamshid",,3-88579-395-4,1617-5468,DeLFI 2005: 3. Deutsche e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-66",Gesellschaft für Informatik e.V.,Bonn,13.-16. September 2005,Rostock,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt einen Ansatz zur Definition einer Mustersprache für Lehr-/Lernsysteme, aber es wird keine spezifische Forschungssoftware vorgestellt oder diskutiert.",0,Die Publikation konzentriert sich auf die Entwicklung eines Ansatzes für eine Mustersprache und nicht auf die Evaluation von Forschungssoftware.,1.0,Die Publikation geht auf die Entwicklung von Lehr-/Lernsystemen ein und diskutiert die Anwendung von Software Engineering-Methoden in diesem Kontext.,0.0,"Obwohl die Publikation auf die Organisation und Gestaltung von Lehr-Lern-Prozessen eingeht, liegt der Fokus nicht auf der Vereinfachung dieser Prozesse durch Forschungssoftware.",-1.0,"Die Publikation diskutiert nicht die Effekte von Forschungssoftware auf die Lernenden, wie z.B. kognitive, motivationale oder affektive Wirkungen.",1.0,"Die Publikation konzentriert sich auf die Entwicklung eines Ansatzes für eine Mustersprache, was ein wichtiger Aspekt des Designparadigmas ist.",-1.0,"Die Publikation geht nicht auf die Anwendung von allgemeiner Bildungstechnologie ein, sondern konzentriert sich auf die Entwicklung von Lehr-/Lernsystemen und die Anwendung von Software Engineering-Methoden."
540,Eine formale Algebra für die strukturierte Dokumentenverarbeitung,"Lucke, Ulrike",2005,189.0,200.0,,GI-Proceedings.66-18.pdf,"Haake, Jörg M.; Lucke, Ulrike; Tavangarian, Djamshid",,3-88579-395-4,1617-5468,DeLFI 2005: 3. Deutsche e-Learning Fachtagung Informatik,"Lecture Notes in Informatics (LNI) - Proceedings, Volume P-66",Gesellschaft für Informatik e.V.,Bonn,13.-16. September 2005,Rostock,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation enthält keine Forschungssoftware, sondern eine formale Algebra für die strukturierte Dokumentenverarbeitung.",0,"Die Publikation evaluiert keine Forschungssoftware, sondern entwickelt eine formale Algebra für die strukturierte Dokumentenverarbeitung.",1.0,"Die Publikation geht auf ein konkretes Lehr-Lern-Setting ein, nämlich die Erstellung multimedialer Lehr- und Lernmaterialien im eLearning.",1.0,"Die Publikation vereinfacht den Lehr-Lern-Prozess durch die Entwicklung einer formalen Algebra für die strukturierte Dokumentenverarbeitung, die die Organisation und Gestaltung des Lehr-Lern-Settings erleichtert.",-1.0,"Die Publikation misst nicht die Effekte der Forschungssoftware auf die Lernenden, da es sich um eine formale Algebra für die strukturierte Dokumentenverarbeitung handelt, die nicht direkt auf die Lernenden wirkt.",1.0,"Die Publikation entwickelt eine formale Algebra für die strukturierte Dokumentenverarbeitung, die neue Funktionen erfüllt und so zuvor nicht realisierbare Prozesse ermöglicht.",-1.0,"Die Publikation verwendet keine allgemeine Bildungstechnologie, sondern entwickelt eine spezifische formale Algebra für die strukturierte Dokumentenverarbeitung."
