id,title,authors,year,start_page,end_page,subject,filename,editors,doi,isbn,issn,proceeding_title,series_title,publisher,publication_place,conference_date,conference_location,session_title,publication_type,language,peer_review_status,label_forschungssoftware,label_forschungssoftware_erklärung,label_software_evaluation,label_software_evaluation_erklärung,label_lehr_lern_setting,label_lehr_lern_setting_erklärung,label_prozess_paradigma,label_prozess_paradigma_erklärung,label_lernende_paradigma,label_lernende_paradigma_erklärung,label_design_paradigma,label_design_paradigma_erklärung,label_bildungstechnologie_paradigma,label_bildungstechnologie_paradigma_erklärung
571,Computergestützte Mathematiktests im Informatikstudium,"Mengersen, Ingrid; Riegler, Peter",2006,63.0,74.0,,GI-Proceedings-87-5.pdf,"Mühlhäuser, Max; Rößling, Guido; Steinmetz, Ralf",,978-3-88579-181-2,1617-5468,"DeLFI 2006, 4. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-87",Gesellschaft für Informatik e.V.,Bonn,11.-14. September 2006,Darmstadt,Regular Research Papers,Text/Conference Paper,de,,1,"Die Autoren setzen Maple T.A. ein und beschreiben dessen Einsatz und Anpassung für Mathematikaufgaben, was als Forschungssoftware im Sinne der Definition zählt.",1,Die Autoren evaluieren den Einsatz von Maple T.A. im Kontext von Mathematiktests und analysieren die Auswirkungen auf den Lernerfolg der Studierenden.,1.0,"Die Publikation beschreibt den Einsatz der Software in konkreten Lehr-Lern-Settings, wie Studienanfängertests und vorlesungsbegleitende Tests.",0.0,"Die Vereinfachung des Lehr-Lern-Prozesses durch die Software wird zwar erwähnt (z.B. automatisierte Bewertung), steht aber nicht im Fokus der Evaluation.",1.0,"Die Auswirkungen der Software auf den Lernerfolg der Studierenden (Klausurnoten, Verständnis von mathematischen Konzepten) werden explizit gemessen und analysiert.",-1.0,Die Publikation konzentriert sich auf die Anwendung und Evaluation einer bestehenden Software (Maple T.A.) und nicht auf die Entwicklung neuer Software.,0.0,"Obwohl Computeralgebrasysteme eine Bildungstechnologie darstellen, liegt der Fokus hier auf der Evaluation der spezifischen Software Maple T.A. als Forschungssoftware und nicht auf der allgemeinen Anwendung von Bildungstechnologie."
572,Schwachstellenermittlung und Rückmeldungsprinzipen in einem intelligenten Tutorensystem für juristische Argumentation,"Pinkwart, Niels; Aleven, Vincent; Ashley, Kevin; Lynch, Collin",2006,75.0,86.0,,GI-Proceedings-87-6.pdf,"Mühlhäuser, Max; Rößling, Guido; Steinmetz, Ralf",,978-3-88579-181-2,1617-5468,"DeLFI 2006, 4. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-87",Gesellschaft für Informatik e.V.,Bonn,11.-14. September 2006,Darmstadt,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt ein intelligentes Tutorensystem, das entwickelt wurde, um juristische Argumentation zu lehren. Das System selbst stellt somit Forschungssoftware dar.",1,"Die Publikation beschreibt Pilotstudien, in denen das System getestet wurde, was eine Evaluation der Software impliziert.",1.0,Die Publikation beschreibt explizit ein Lehr-Lern-Setting im Bereich der juristischen Ausbildung.,0.0,"Die Publikation fokussiert sich primär auf die Funktionalität des Systems und dessen Auswirkungen auf den Lernprozess, nicht auf die Vereinfachung organisatorischer Abläufe.",1.0,"Die Publikation untersucht, wie das System Lernende bei der juristischen Argumentation unterstützt und Schwächen in ihrer Analyse aufdeckt, was eine Messung der Effekte auf die Lernenden impliziert.",0.0,"Obwohl das System entwickelt wurde, steht die Entwicklung selbst nicht im Vordergrund der Publikation. Der Fokus liegt auf der Anwendung und Evaluation des bestehenden Systems.",-1.0,Die Publikation beschreibt eine eigens entwickelte Forschungssoftware und keine allgemeine Bildungstechnologie.
573,Dual Interaction Spaces: Integration synchroner Kommunikation und Kooperation,"Mühlpfordt, Martin",2006,99.0,110.0,,GI-Proceedings-87-8.pdf,"Mühlhäuser, Max; Rößling, Guido; Steinmetz, Ralf",,978-3-88579-181-2,1617-5468,"DeLFI 2006, 4. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-87",Gesellschaft für Informatik e.V.,Bonn,11.-14. September 2006,Darmstadt,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung und Implementierung von 'ConcertChat', welches als Forschungssoftware im Sinne der Definition betrachtet werden kann.",1,"Die Autoren beschreiben die Implementierung von Integrationsmaßnahmen und stellen 'ConcertChat' als Beispielumgebung vor, was eine Evaluation der Software impliziert.",1.0,"Die Publikation thematisiert kooperative Lernarrangements und verteilte Lerngruppen, was ein konkretes Lehr-Lern-Setting darstellt.",1.0,"Die Integration von Chat und Arbeitsbereich zielt darauf ab, den kooperativen Lernprozess zu verbessern und Schwierigkeiten in der Koordination zu reduzieren. Dies fokussiert auf die Vereinfachung des Prozesses.",0.0,"Obwohl die Software in einem Lernkontext eingesetzt wird, werden keine direkten Effekte auf die Lernenden (Wissenserwerb, Motivation etc.) gemessen oder explizit untersucht.",1.0,"Die Publikation beschreibt die Entwicklung und Implementierung von Integrationsmaßnahmen für 'ConcertChat', was auf einen Designfokus hindeutet.",0.0,Die Publikation fokussiert auf die eigens entwickelte Software 'ConcertChat' und nicht auf die allgemeine Anwendung von Bildungstechnologie.
574,Zur Nutzung von Referenzierungsfunktionalitäten in Lernchats,"Kienle, Andrea; Holmer, Torsten",2006,111.0,122.0,,GI-Proceedings-87-9.pdf,"Mühlhäuser, Max; Rößling, Guido; Steinmetz, Ralf",,978-3-88579-181-2,1617-5468,"DeLFI 2006, 4. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-87",Gesellschaft für Informatik e.V.,Bonn,11.-14. September 2006,Darmstadt,Regular Research Papers,Text/Conference Paper,de,,1,"KOLUMBUS 2 und KOLUMBUS Chat werden als eigens entwickelte Lernumgebung beschrieben, die auch eine Referenzierungsfunktionalität beinhaltet. Dies entspricht der Definition von Forschungssoftware.",1,"Die Publikation beschreibt eine Evaluation der Referenzierungsfunktionalität in KOLUMBUS Chat, inklusive einer Analyse der Nutzung und Gründe für (Nicht-)Nutzung.",1.0,"Die Evaluation fand in einem Universitätsseminar statt, was ein konkretes Lehr-Lern-Setting darstellt.",0.0,"Die Publikation fokussiert sich primär auf die Nutzung der Referenzierungsfunktionalität und deren Auswirkungen, nicht auf die Vereinfachung des Lehr-Lern-Prozesses an sich. Prozessorientierte Aspekte werden zwar erwähnt, stehen aber nicht im Mittelpunkt.",0.0,"Obwohl die Auswirkungen auf die Kommunikation und das Verständnis der Lernenden implizit relevant sind, werden keine direkten Messungen von Lernfortschritten oder kognitiven Effekten durchgeführt. Die Analyse konzentriert sich auf das Verhalten der Nutzer bezüglich der Referenzierung.",-1.0,Die Publikation konzentriert sich auf die Evaluation einer bestehenden Software und nicht auf die Entwicklung neuer Funktionalitäten oder Softwarearchitekturen.,0.0,"KOLUMBUS 2 wird als Forschungsumgebung beschrieben und nicht als eine allgemeine Bildungstechnologie, die unabhängig von Forschung eingesetzt wird. Es handelt sich um eine speziell entwickelte Software für Forschungszwecke."
575,Evaluation zur Nutzung traditioneller und neuer Lernmedien,"Krutz, Karsten; Häussling, Roger; Heubeck, Marc; Abeck, Sebastian",2006,123.0,134.0,,GI-Proceedings-87-10.pdf,"Mühlhäuser, Max; Rößling, Guido; Steinmetz, Ralf",,978-3-88579-181-2,1617-5468,"DeLFI 2006, 4. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-87",Gesellschaft für Informatik e.V.,Bonn,11.-14. September 2006,Darmstadt,Regular Research Papers,Text/Conference Paper,de,,0,Die Publikation beschreibt keine eigens entwickelte Forschungssoftware im Sinne von Quellcode oder Algorithmen. Es werden lediglich verschiedene Lernmedien evaluiert.,1,"Die Publikation evaluiert die Nutzung verschiedener Lernmedien (Kursbuch, Vorlesung, Vorlesungsaufzeichnung, Living Documents).",1.0,Die Evaluation findet im Rahmen einer konkreten Lehrveranstaltung (INFORMATIK I) statt.,0.0,"Die Vereinfachung des Lehr-Lern-Prozesses durch die Medien wird zwar erwähnt, steht aber nicht im Fokus der Evaluation. Es geht primär um die Nutzung der Medien durch die Studierenden.",1.0,"Die Evaluation untersucht, in welchem Umfang und in welcher Form die Studierenden die angebotenen Medien in ihren Lernprozess einbeziehen. Es werden die Präferenzen und die Nützlichkeit der Medien für die Lernenden untersucht.",-1.0,"Die Publikation befasst sich nicht mit der Entwicklung neuer Forschungssoftware. Die vorhandenen Medien werden evaluiert, aber nicht neu entwickelt.",1.0,"Es werden verschiedene digitale Lernmedien (Videoaufzeichnungen, Living Documents) eingesetzt und evaluiert, die als allgemeine Bildungstechnologien betrachtet werden können."
576,Fit for Mediamanagement – Ein Online-Bildungsportal als Lerngegenstand,"Haas, Corinna; Rus, Christian",2006,135.0,146.0,,GI-Proceedings-87-11.pdf,"Mühlhäuser, Max; Rößling, Guido; Steinmetz, Ralf",,978-3-88579-181-2,1617-5468,"DeLFI 2006, 4. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-87",Gesellschaft für Informatik e.V.,Bonn,11.-14. September 2006,Darmstadt,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt kein eigens entwickeltes Softwareprodukt, das zu Forschungszwecken erstellt wurde. Es wird ein Online-Bildungsportal als Lerngegenstand betrachtet, aber nicht als Forschungssoftware im engeren Sinne.",0,"Es findet keine systematische Evaluation einer Software statt. Das Portal 'Sunny' wird zwar beschrieben, aber es gibt keine Aussagen über eine formale Evaluation seiner Funktionalität oder Effektivität.",1.0,"Die Publikation beschreibt ein konkretes Lehr-Lern-Setting im Rahmen eines Medienmanagement-Studiengangs, in dem Studierende ein Online-Bildungsportal konzipieren und implementieren.",0.0,Die Vereinfachung des Lehr-Lern-Prozesses durch Software steht nicht im Fokus. Es geht eher um die Gestaltung des Lernarrangements selbst.,0.0,"Es werden keine direkten Effekte der Software auf die Lernenden gemessen oder untersucht. Die Auswirkungen auf die Lernenden werden indirekt durch die Konzeption des Portals betrachtet, aber nicht evaluiert.",0.0,Die Entwicklung neuer Softwarefunktionen steht nicht im Vordergrund. Es geht um die Anwendung von bestehenden Technologien zur Gestaltung eines Lernportals.,1.0,"Die Publikation setzt die allgemeine Bildungstechnologie des Online-Bildungsportals ein, die nicht eigens für Forschungszwecke entwickelt wurde, sondern als Medium für Bildung dient."
577,Konstruktion interaktiver aufgabenorientierter Lernobjekte für webbasierte Lernumgebungen,"Tillmann, Alexander",2006,147.0,158.0,,GI-Proceedings-87-12.pdf,"Mühlhäuser, Max; Rößling, Guido; Steinmetz, Ralf",,978-3-88579-181-2,1617-5468,"DeLFI 2006, 4. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-87",Gesellschaft für Informatik e.V.,Bonn,11.-14. September 2006,Darmstadt,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt die Entwicklung und Anwendung des Werkzeug-Sets eCOPS, welches als Forschungssoftware im Sinne der Definition anzusehen ist.",1,"Die Autoren beschreiben die Auswertung von Lernerdaten und User-Tracking-Ergebnissen im Zusammenhang mit eCOPS, was eine Evaluation der Software darstellt.",1.0,Die Publikation fokussiert auf die Anwendung der entwickelten Lernobjekte im Kontext der Hochschullehre.,0.0,"Die Vereinfachung von Prozessen wird erwähnt, steht aber nicht im Fokus der Untersuchung. Es geht primär um die Gestaltung der Lernobjekte selbst und deren Wirkung.",1.0,"Die Autoren betonen die Aktivierung von Lernprozessen und die Bedeutung der Lernerfolge, was auf eine Fokussierung auf die Lernenden hindeutet. Die Evaluation von Lernerdaten bestätigt dies.",1.0,"Ein zentraler Aspekt der Publikation ist die Methodik zur Konzeption und Entwicklung von Lernobjekten, also die Gestaltung neuer Lernmaterialien.",0.0,"Obwohl webbasierte Lernumgebungen genutzt werden, steht nicht die allgemeine Anwendung von Bildungstechnologie im Vordergrund, sondern die spezifische Entwicklung und Evaluation der Software eCOPS."
578,Wiederverwendungsorientiertes Content Authoring nach dem Single-Source Prinzip,"Thomas, Ludger; Ras, Eric",2006,159.0,170.0,,GI-Proceedings-87-13.pdf,"Mühlhäuser, Max; Rößling, Guido; Steinmetz, Ralf",,978-3-88579-181-2,1617-5468,"DeLFI 2006, 4. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-87",Gesellschaft für Informatik e.V.,Bonn,11.-14. September 2006,Darmstadt,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt keine eigens entwickelte Forschungssoftware im Sinne von Quellcode oder Algorithmen, sondern diskutiert den Einsatz von existierenden Technologien (XML, DocBook) und Werkzeugen.",0,"Es wird keine systematische Evaluation von Software durchgeführt. Es werden lediglich bestehende Werkzeuge (Flash, PowerPoint, etc.) im Hinblick auf ihre Eignung für bestimmte Aufgaben diskutiert.",1.0,"Die Publikation behandelt explizit die Erstellung von Lerninhalten (E-Learning) und deren Wiederverwendung, was ein konkretes Lehr-Lern-Setting darstellt.",1.0,Die Publikation fokussiert stark auf die Verbesserung der Content-Erstellungsprozesse durch den Einsatz des Single-Source-Prinzips und standardisierter Technologien. Die Vereinfachung des Workflows und die Effizienzsteigerung stehen im Vordergrund.,-1.0,"Die Publikation untersucht keine direkten Effekte auf die Lernenden. Es werden keine kognitiven, motivationalen oder affektiven Wirkungen gemessen oder analysiert.",0.0,"Es wird keine neue Forschungssoftware entwickelt, sondern bestehende Technologien und Ansätze (DocBook, XML) diskutiert und für den Kontext der Lerninhalterstellung angepasst. Der Fokus liegt auf der Anwendung und Anpassung, nicht auf der Neuentwicklung.",1.0,"Die Publikation setzt XML und DocBook als allgemeine Bildungstechnologien ein, die nicht eigens für den Forschungszweck entwickelt wurden, sondern bereits existierten. Der Einsatz dieser Technologien im Bildungskontext steht im Fokus."
579,Werkzeuge für mehrdimensionale Lernobjekte: das Woher und Wohin,"Lucke, Ulrike; Manteuffel, Christian; Tavangarian, Djamshid",2006,171.0,182.0,,GI-Proceedings-87-14.pdf,"Mühlhäuser, Max; Rößling, Guido; Steinmetz, Ralf",,978-3-88579-181-2,1617-5468,"DeLFI 2006, 4. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-87",Gesellschaft für Informatik e.V.,Bonn,11.-14. September 2006,Darmstadt,Regular Research Papers,Text/Conference Paper,de,,1,"Die Autoren stellen ein Plugin für Adobe FrameMaker vor, das zur Unterstützung der Mehrdimensionalität von Lernobjekten entwickelt wurde. Dies stellt Forschungssoftware dar.",1,Die Autoren beschreiben die Entwicklung und Funktionalität des Plugins und implizieren eine Evaluation durch die Darstellung der Vorteile gegenüber bestehenden Werkzeugen.,1.0,"Die Publikation behandelt die Anwendung der entwickelten Werkzeuge im Kontext von eLearning, also einem Lehr-Lern-Setting.",1.0,"Die Arbeit fokussiert auf die Vereinfachung der Erstellung, Verwaltung und Nutzung von Lernobjekten, was den Lehr-Lern-Prozess vereinfachen soll. Die Autoren beschreiben einen Workflow und die Rolle der Werkzeuge darin.",0.0,Es werden keine direkten Effekte auf die Lernenden gemessen oder explizit untersucht. Die Vorteile für die Lernenden werden indirekt über die verbesserten Materialien und Prozesse abgeleitet.,1.0,"Die Entwicklung des Plugins für Adobe FrameMaker steht im Mittelpunkt der Arbeit. Es wird neue Funktionalität implementiert, die vorher nicht vorhanden war.",0.0,"Obwohl XML und Lernplattformen erwähnt werden, liegt der Fokus auf der eigens entwickelten Software und nicht auf der allgemeinen Anwendung von Bildungstechnologie."
580,User-defined Learning Strategies,"Theilmann, Wolfgang; Gerteis, Wolfgang; Abbing, Jana",2006,183.0,194.0,,GI-Proceedings-87-15.pdf,"Mühlhäuser, Max; Rößling, Guido; Steinmetz, Ralf",,978-3-88579-181-2,1617-5468,"DeLFI 2006, 4. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-87",Gesellschaft für Informatik e.V.,Bonn,11.-14. September 2006,Darmstadt,Regular Research Papers,Text/Conference Paper,en,,1,"Die Autoren präsentieren ein System zur Definition und Anwendung von Lernstrategien, welches als Forschungssoftware im Sinne der Definition anzusehen ist (Formale Repräsentation, Algorithmus, graphische Notation).",0,Es wird keine explizite Evaluation der Software im Sinne einer systematischen Untersuchung ihrer Wirksamkeit oder Usability durchgeführt. Es werden lediglich die Konzepte und die Funktionsweise beschrieben.,1.0,Die Arbeit bezieht sich explizit auf den Kontext des E-Learnings und die Gestaltung von Lernprozessen.,1.0,"Die Arbeit fokussiert darauf, den Prozess der Gestaltung von Lernmaterialien und die Anwendung von Lernstrategien zu vereinfachen und zu strukturieren. Die Autoren wollen den Prozess der Strategieentwicklung und -anwendung für Pädagogen erleichtern.",0.0,"Es werden keine direkten Effekte auf die Lernenden gemessen oder untersucht. Die Arbeit konzentriert sich auf die Werkzeuge und Prozesse für die Gestaltung von Lernmaterialien, nicht auf die Lernergebnisse.",1.0,"Die Entwicklung eines neuen Formalismus, Algorithmus und einer graphischen Notation zur Definition und Anwendung von Lernstrategien steht im Mittelpunkt der Arbeit.",0.0,"Obwohl E-Learning als Kontext dient, liegt der Fokus nicht auf der generellen Anwendung von Bildungstechnologie, sondern auf der Entwicklung spezifischer Software zur Unterstützung von Lernstrategien."
581,Qualität im eLearning durch Kompetenzerwerb stärken,"Bremer, Claudia",2006,195.0,206.0,,GI-Proceedings-87-16.pdf,"Mühlhäuser, Max; Rößling, Guido; Steinmetz, Ralf",,978-3-88579-181-2,1617-5468,"DeLFI 2006, 4. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-87",Gesellschaft für Informatik e.V.,Bonn,11.-14. September 2006,Darmstadt,Regular Research Papers,Text/Conference Paper,de,,0,Die Publikation beschreibt keine eigens entwickelte Forschungssoftware im Sinne von Quellcode oder Algorithmen.,0,"Es wird keine spezifische Software evaluiert, sondern eher generelle Ansätze zur Qualitätssicherung im eLearning diskutiert.",1.0,Die Publikation behandelt explizit die Qualitätssicherung im Kontext von Lehr- und Lernangeboten im Hochschulbereich.,1.0,Ein zentraler Fokus liegt auf der Verbesserung von Prozessen zur Qualitätssicherung und Implementierung von eLearning in Hochschulen. Es geht um die Organisation und Gestaltung der Lehr-Lern-Settings.,0.0,"Die Publikation erwähnt zwar die Bedeutung von Lernerfolg, jedoch wird dieser nicht direkt gemessen oder evaluiert. Der Fokus liegt eher auf den Rahmenbedingungen und Prozessen.",-1.0,"Die Publikation befasst sich nicht mit der Entwicklung neuer Software oder Technologien, sondern mit der Anwendung und Qualitätssicherung bestehender Ansätze.",1.0,"eLearning wird als allgemeine Bildungstechnologie betrachtet und diskutiert, auch wenn keine spezifische Software im Fokus steht. Es geht um den Einsatz digitaler Medien in der Lehre."
582,Konzeption und erste Ergebnisse zu einem Label für E-Learning Veranstaltungen an der TU Darmstadt,"Sonnberger, Julia; Bruder, Regina",2006,207.0,218.0,,GI-Proceedings-87-17.pdf,"Mühlhäuser, Max; Rößling, Guido; Steinmetz, Ralf",,978-3-88579-181-2,1617-5468,"DeLFI 2006, 4. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-87",Gesellschaft für Informatik e.V.,Bonn,11.-14. September 2006,Darmstadt,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation beschreibt ein Label für E-Learning-Veranstaltungen, aber es wird keine spezifische Forschungssoftware entwickelt oder eingesetzt, die im Sinne der Definition als Quellcode, Algorithmus etc. vorliegt.",0,"Es wird kein Softwareprodukt im eigentlichen Sinne evaluiert, sondern ein Konzept zur Qualitätssicherung von E-Learning-Veranstaltungen. Die Evaluation bezieht sich auf das Konzept und dessen Anwendung, nicht auf eine Software.",1.0,Die Publikation behandelt explizit ein Lehr-Lern-Setting an der TU Darmstadt und die Qualitätssicherung von E-Learning-Veranstaltungen in diesem Kontext.,1.0,"Das Label zielt darauf ab, den Prozess der Qualitätssicherung und -entwicklung von E-Learning-Veranstaltungen zu verbessern und zu standardisieren. Die Vereinfachung von Prozessen und die Organisation der Lehre stehen im Vordergrund.",0.0,"Obwohl die Lernerorientierung ein Qualitätsziel ist, werden die Effekte auf die Lernenden (z.B. Wissenserwerb, Motivation) nicht direkt gemessen oder evaluiert. Es wird lediglich untersucht, ob die Veranstaltungen aus Sicht der Studierenden als lernorientiert wahrgenommen werden.",-1.0,Die Publikation konzentriert sich nicht auf die Entwicklung neuer Forschungssoftware. Es geht um die Anwendung und Bewertung eines bestehenden Konzepts.,1.0,"E-Learning selbst wird als Bildungstechnologie eingesetzt, auch wenn keine spezifische neue Technologie entwickelt wird. Die Publikation beschreibt die Anwendung und Bewertung von E-Learning als allgemeiner Bildungstechnologie."
583,Empirische Untersuchung zur Veränderung des Studienalltags durch Einführung eines Lernmanagementsystems,"Ollermann, Frank; Hamborg, Kai-Christoph; Schulze, Leonore; Gruber, Clemens",2006,219.0,230.0,,GI-Proceedings-87-18.pdf,"Mühlhäuser, Max; Rößling, Guido; Steinmetz, Ralf",,978-3-88579-181-2,1617-5468,"DeLFI 2006, 4. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-87",Gesellschaft für Informatik e.V.,Bonn,11.-14. September 2006,Darmstadt,Regular Research Papers,Text/Conference Paper,de,,0,"Die Publikation untersucht die Nutzung eines bestehenden Lernmanagementsystems (LMS) Stud.IP, entwickelt aber keine eigene Forschungssoftware.",1,Die Studie bewertet die Akzeptanz und den Einfluss des LMS Stud.IP auf den Studienalltag der Studierenden.,1.0,"Die Publikation untersucht die Nutzung des LMS im Kontext des Hochschulstudiums, also einem konkreten Lehr-Lern-Setting.",1.0,"Die Studie untersucht, inwiefern das LMS den Studienalltag vereinfacht, insbesondere die Organisation und Beschaffung von Lehrmaterialien. Der Fokus liegt auf der Erleichterung von Prozessen.",1.0,"Die Studie misst die Auswirkungen des LMS auf die Studierenden, indem sie deren Wahrnehmung von Erleichterungen in verschiedenen Handlungsbereichen erfasst.",-1.0,"Die Publikation befasst sich nicht mit der Entwicklung neuer Software, sondern mit der Evaluation eines bestehenden Systems.",1.0,Die Publikation untersucht die Anwendung einer etablierten Bildungstechnologie (LMS) im Hochschulkontext.
584,Visualisierung von Algorithmen und Datenstrukturen,"Rößling, Guido; Ackermann, Tobias; Kulessa, Simon",2006,231.0,242.0,,GI-Proceedings-87-19.pdf,"Mühlhäuser, Max; Rößling, Guido; Steinmetz, Ralf",,978-3-88579-181-2,1617-5468,"DeLFI 2006, 4. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-87",Gesellschaft für Informatik e.V.,Bonn,11.-14. September 2006,Darmstadt,Regular Research Papers,Text/Conference Paper,de,,1,"Die Publikation beschreibt und evaluiert verschiedene Algorithmenvisualisierungssysteme (j-Algo, JAWAA2, IDSV, Matrix Pro, ANIMAL) und stellt ein eigenes Framework (Algorithm Animation Generator Framework) vor. Dies sind alles Forschungssoftware im Sinne der Definition.",1,"Die verschiedenen Algorithmenvisualisierungssysteme werden beschrieben und verglichen, was eine Evaluation darstellt. Auch das eigene Framework wird hinsichtlich seiner Nutzbarkeit und Erstellung von Inhalten evaluiert.",1.0,"Die Publikation behandelt explizit den Einsatz der Software im Kontext der Informatikausbildung (Schule, Hochschule) und diskutiert, wie diese das Verständnis von Algorithmen und Datenstrukturen verbessern kann.",0.0,"Die Vereinfachung des Lehrprozesses durch die Software wird zwar erwähnt (z.B. schnellere Inhaltserstellung), steht aber nicht im Fokus der Untersuchung. Es geht primär um die Wirkung auf das Lernen selbst.",1.0,"Die Publikation diskutiert die Auswirkungen der Algorithmenvisualisierung auf das Verständnis der Studierenden und bezieht sich auf eine Studie, die die Effektivität verschiedener Engagement-Level misst. Der Lernerfolg steht im Mittelpunkt.",1.0,"Die Entwicklung des 'Algorithm Animation Generator Framework' ist ein zentraler Bestandteil der Publikation. Es wird neue Software entwickelt, um die Erstellung von Lerninhalten zu vereinfachen.",0.0,"Obwohl digitale Technologien eingesetzt werden, liegt der Fokus auf der Entwicklung und Evaluation spezifischer Forschungssoftware und nicht auf der allgemeinen Anwendung von Bildungstechnologie."
585,Ein erweiterbares interaktives Online-Übungssystem mit Aufgaben zu Aussagen- und Prädikatenlogik,"Schulz-Gerlach, Immo; Beierle, Christoph",2006,243.0,254.0,,GI-Proceedings-87-20.pdf,"Mühlhäuser, Max; Rößling, Guido; Steinmetz, Ralf",,978-3-88579-181-2,1617-5468,"DeLFI 2006, 4. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-87",Gesellschaft für Informatik e.V.,Bonn,11.-14. September 2006,Darmstadt,Regular Research Papers,Text/Conference Paper,de,,1,"Das SKA-System wird als eigens entwickeltes Online-Übungssystem beschrieben, was es zu Forschungssoftware im Sinne der Definition macht.",1,Die Autoren beschreiben den Einsatz des Systems an der FernUniversität und implizieren damit eine Evaluation der Software in der Praxis.,1.0,"Die Publikation beschreibt den Einsatz des Systems im Rahmen eines Kurses an der FernUniversität Hagen ('Erstsemester-Kurses ”Formale Grundlagen der Informatik“'), was ein konkretes Lehr-Lern-Setting darstellt.",0.0,"Die Publikation erwähnt zwar die Ergänzung zum Studienbetrieb, fokussiert sich aber primär auf die Funktionalität und den Nutzen für die Lernenden, nicht auf die Vereinfachung von Prozessen für Lehrende oder die Organisation.",1.0,"Die Autoren betonen die Steigerung des Lernerfolgs durch aktive Hilfestellung und die Kontrolle des eigenen Lernerfolgs, was auf eine Messung der Effekte auf die Lernenden hindeutet.",1.0,"Die Publikation beschreibt die Entwicklung und Implementierung des SKA-Systems, was auf einen Fokus auf das Design und die Entwicklung neuer Software hinweist.",0.0,"Obwohl Webtechnologien eingesetzt werden, steht nicht die allgemeine Anwendung von Bildungstechnologie im Vordergrund, sondern die spezifische Entwicklung und Evaluation der Forschungssoftware SKA."
586,Pattern-basierte Erstellung eines E-Learning Spiels am Beispiel Network Calculus,"Faatz, Andreas; Pandit, Krishna; Steinmetz, Ralf",2006,255.0,266.0,,GI-Proceedings-87-21.pdf,"Mühlhäuser, Max; Rößling, Guido; Steinmetz, Ralf",,978-3-88579-181-2,1617-5468,"DeLFI 2006, 4. e-Learning Fachtagung Informatik","Lecture Notes in Informatics (LNI) - Proceedings, Volume P-87",Gesellschaft für Informatik e.V.,Bonn,11.-14. September 2006,Darmstadt,Regular Research Papers,Text/Conference Paper,de,,1,"Die Autoren beschreiben die Planung und Definition eines Online-Spiels, welches als Forschungssoftware im Sinne der Definition anzusehen ist.",0,"Die Publikation beschreibt die Konzeption des Spiels, aber keine Evaluation der Software selbst. Es wird lediglich die potenzielle Wirkung diskutiert.",1.0,Die Publikation bezieht sich explizit auf ein Lehr-Lern-Setting im Bereich Network Calculus an einer Hochschule.,0.0,"Die Vereinfachung des Lehr-Lern-Prozesses wird zwar angedeutet, steht aber nicht im Fokus der Arbeit. Es geht primär um die Gestaltung des Spiels selbst.",1.0,"Die Autoren zeigen, wie sich spezielle Eigenschaften des Lehrstoffes für die Planung interaktiven Lehrmaterials heranziehen lassen, was auf eine Messung der Effekte auf die Lernenden abzielt.",1.0,Die Entwicklung des Spiels steht im Vordergrund der Arbeit. Es wird ein neues Lernmaterial entworfen und die Regeln dafür definiert.,0.0,"Es wird keine allgemeine Bildungstechnologie eingesetzt, sondern eine eigens entwickelte Software (das Spiel) zur Unterstützung des Lernprozesses."
